game_id,Date,Team,B2B,Player,Pos,MP,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS,PTS
20221018_PHI_BOS,10/18/2022,PHI,0,James Harden,PG,37.28,BOS,35.0,35.0,,35.0,35.0,35
20221018_LAL_GSW,10/18/2022,GSW,0,Stephen Curry,PG,32.8,LAL,33.0,33.0,,22.5,22.5,33
20221018_LAL_GSW,10/18/2022,LAL,0,Russell Westbrook,PG,30.68,GSW,19.0,19.0,,19.0,19.0,19
20221018_PHI_BOS,10/18/2022,BOS,0,Malcolm Brogdon,PG,23.87,PHI,16.0,16.0,,15.0,15.0,16
20221018_LAL_GSW,10/18/2022,GSW,0,Jordan Poole,PG,28.18,LAL,12.0,12.0,,22.5,22.5,12
20221018_PHI_BOS,10/18/2022,BOS,0,Marcus Smart,PG,36.08,PHI,14.0,14.0,,15.0,15.0,14
20221018_LAL_GSW,10/18/2022,LAL,0,Scotty Pippen Jr.,PG,1.87,GSW,2.0,2.0,,19.0,19.0,2
20221018_LAL_GSW,10/18/2022,GSW,0,Ryan Rollins,PG,1.87,LAL,0.0,0.0,,22.5,22.5,0
20221018_PHI_BOS,10/18/2022,BOS,0,Payton Pritchard,PG,0.0,PHI,0.0,0.0,,15.0,15.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Tyrese Maxey,SG,38.18,BOS,21.0,21.0,,13.0,13.0,21
20221018_LAL_GSW,10/18/2022,LAL,0,Kendrick Nunn,SG,23.05,GSW,13.0,13.0,,7.0,7.0,13
20221018_LAL_GSW,10/18/2022,GSW,0,Donte DiVincenzo,SG,21.62,LAL,8.0,8.0,,8.0,8.0,8
20221018_PHI_BOS,10/18/2022,PHI,0,De'Anthony Melton,SG,20.55,BOS,5.0,5.0,,13.0,13.0,5
20221018_LAL_GSW,10/18/2022,GSW,0,Moses Moody,SG,7.58,LAL,5.0,5.0,,8.0,8.0,5
20221018_LAL_GSW,10/18/2022,LAL,0,Lonnie Walker IV,SG,29.28,GSW,5.0,5.0,,7.0,7.0,5
20221018_LAL_GSW,10/18/2022,LAL,0,Austin Reaves,SG,16.0,GSW,3.0,3.0,,7.0,7.0,3
20221018_LAL_GSW,10/18/2022,LAL,0,Patrick Beverley,SG,24.67,GSW,3.0,3.0,,7.0,7.0,3
20221018_LAL_GSW,10/18/2022,LAL,0,Max Christie,SG,1.87,GSW,3.0,3.0,,7.0,7.0,3
20221018_PHI_BOS,10/18/2022,PHI,0,Furkan Korkmaz,SG,0.0,BOS,0.0,0.0,,13.0,13.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Jaden Springer,SG,0.0,BOS,0.0,0.0,,13.0,13.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Shake Milton,SG,0.0,BOS,0.0,0.0,,13.0,13.0,0
20221018_PHI_BOS,10/18/2022,BOS,0,Derrick White,SG,24.03,PHI,2.0,2.0,,2.0,2.0,2
20221018_PHI_BOS,10/18/2022,BOS,0,JD Davison,SG,0.0,PHI,0.0,0.0,,2.0,2.0,0
20221018_PHI_BOS,10/18/2022,BOS,0,Jaylen Brown,SF,38.57,PHI,35.0,35.0,,35.0,35.0,35
20221018_PHI_BOS,10/18/2022,BOS,0,Jayson Tatum,SF,38.63,PHI,35.0,35.0,,35.0,35.0,35
20221018_LAL_GSW,10/18/2022,GSW,0,Andrew Wiggins,SF,29.47,LAL,20.0,20.0,,19.0,19.0,20
20221018_LAL_GSW,10/18/2022,GSW,0,Klay Thompson,SF,19.65,LAL,18.0,18.0,,19.0,19.0,18
20221018_PHI_BOS,10/18/2022,PHI,0,Tobias Harris,SF,34.23,BOS,18.0,18.0,,18.0,18.0,18
20221018_PHI_BOS,10/18/2022,BOS,0,Sam Hauser,SF,3.32,PHI,0.0,0.0,,35.0,35.0,0
20221018_PHI_BOS,10/18/2022,BOS,0,Justin Jackson,SF,0.0,PHI,0.0,0.0,,35.0,35.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Danuel House Jr.,SF,16.2,BOS,1.0,1.0,,18.0,18.0,1
20221018_LAL_GSW,10/18/2022,GSW,0,Patrick Baldwin Jr.,SF,0.0,LAL,0.0,0.0,,19.0,19.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Matisse Thybulle,SF,0.38,BOS,0.0,0.0,,18.0,18.0,0
20221018_LAL_GSW,10/18/2022,LAL,0,LeBron James,PF,35.2,GSW,31.0,31.0,,31.0,31.0,31
20221018_PHI_BOS,10/18/2022,BOS,0,Grant Williams,PF,23.95,PHI,15.0,15.0,,15.0,15.0,15
20221018_LAL_GSW,10/18/2022,GSW,0,JaMychal Green,PF,23.43,LAL,8.0,8.0,,6.0,6.0,8
20221018_PHI_BOS,10/18/2022,PHI,0,P.J. Tucker,PF,33.02,BOS,6.0,6.0,,6.0,6.0,6
20221018_LAL_GSW,10/18/2022,GSW,0,Draymond Green,PF,24.68,LAL,4.0,4.0,,6.0,6.0,4
20221018_PHI_BOS,10/18/2022,BOS,0,Mfiondu Kabengele,PF,0.0,PHI,0.0,0.0,,15.0,15.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Georges Niang,PF,12.15,BOS,3.0,3.0,,6.0,6.0,3
20221018_LAL_GSW,10/18/2022,GSW,0,Jonathan Kuminga,PF,13.07,LAL,0.0,0.0,,6.0,6.0,0
20221018_LAL_GSW,10/18/2022,LAL,0,Anthony Davis,C,35.6,GSW,27.0,27.0,,27.0,27.0,27
20221018_PHI_BOS,10/18/2022,PHI,0,Joel Embiid,C,37.27,BOS,26.0,26.0,,26.0,26.0,26
20221018_LAL_GSW,10/18/2022,GSW,0,James Wiseman,C,16.52,LAL,8.0,8.0,,7.0,7.0,8
20221018_LAL_GSW,10/18/2022,GSW,0,Kevon Looney,C,21.13,LAL,7.0,7.0,,7.0,7.0,7
20221018_PHI_BOS,10/18/2022,PHI,0,Montrezl Harrell,C,10.73,BOS,2.0,2.0,,26.0,26.0,2
20221018_PHI_BOS,10/18/2022,BOS,0,Al Horford,C,23.1,PHI,6.0,6.0,,4.0,4.0,6
20221018_PHI_BOS,10/18/2022,BOS,0,Noah Vonleh,C,20.17,PHI,2.0,2.0,,4.0,4.0,2
20221018_LAL_GSW,10/18/2022,LAL,0,Wenyen Gabriel,C,7.8,GSW,0.0,0.0,,27.0,27.0,0
20221018_LAL_GSW,10/18/2022,LAL,0,Damian Jones,C,0.0,GSW,0.0,0.0,,27.0,27.0,0
20221018_PHI_BOS,10/18/2022,PHI,0,Paul Reed,C,0.0,BOS,0.0,0.0,,26.0,26.0,0
20221018_PHI_BOS,10/18/2022,BOS,0,Blake Griffin,C,8.28,PHI,1.0,1.0,,4.0,4.0,1
20221018_PHI_BOS,10/18/2022,BOS,0,Luke Kornet,C,0.0,PHI,0.0,0.0,,4.0,4.0,0
20221019_DAL_PHO,10/19/2022,DAL,0,Luka Doncic,PG,36.67,PHO,35.0,35.0,,35.0,35.0,35
20221019_NYK_MEM,10/19/2022,MEM,0,Ja Morant,PG,37.88,NYK,34.0,34.0,,24.5,24.5,34
20221019_WAS_IND,10/19/2022,IND,0,Tyrese Haliburton,PG,35.67,WAS,26.0,26.0,,26.0,26.0,26
20221019_OKC_MIN,10/19/2022,OKC,0,Shai Gilgeous-Alexander,PG,36.78,MIN,32.0,32.0,,22.0,22.0,32
20221019_HOU_ATL,10/19/2022,HOU,0,Kevin Porter Jr.,PG,33.95,ATL,21.0,21.0,,21.0,21.0,21
20221019_NOP_BRK,10/19/2022,NOP,0,CJ McCollum,PG,31.05,BRK,21.0,21.0,,21.0,21.0,21
20221019_POR_SAC,10/19/2022,SAC,0,De'Aaron Fox,PG,35.15,POR,33.0,33.0,,17.5,17.5,33
20221019_NYK_MEM,10/19/2022,MEM,0,Tyus Jones,PG,24.97,NYK,15.0,15.0,,24.5,24.5,15
20221019_OKC_MIN,10/19/2022,MIN,0,D'Angelo Russell,PG,34.58,OKC,20.0,20.0,,20.0,20.0,20
20221019_POR_SAC,10/19/2022,POR,0,Damian Lillard,PG,36.75,SAC,20.0,20.0,,20.0,20.0,20
20221019_DEN_UTA,10/19/2022,UTA,0,Collin Sexton,PG,20.78,DEN,20.0,20.0,,16.5,16.5,20
20221019_ORL_DET,10/19/2022,DET,0,Cade Cunningham,PG,35.1,ORL,18.0,18.0,,18.0,18.0,18
20221019_HOU_ATL,10/19/2022,ATL,0,Trae Young,PG,37.9,HOU,23.0,23.0,,14.0,14.0,23
20221019_OKC_MIN,10/19/2022,OKC,0,Tre Mann,PG,23.48,MIN,12.0,12.0,,22.0,22.0,12
20221019_WAS_IND,10/19/2022,IND,0,T.J. McConnell,PG,16.63,WAS,8.0,8.0,,26.0,26.0,8
20221019_NYK_MEM,10/19/2022,NYK,0,Jalen Brunson,PG,36.08,MEM,15.0,15.0,,15.0,15.0,15
20221019_CLE_TOR,10/19/2022,TOR,0,Fred VanVleet,PG,38.68,CLE,15.0,15.0,,15.0,15.0,15
20221019_DEN_UTA,10/19/2022,UTA,0,Mike Conley,PG,32.03,DEN,13.0,13.0,,16.5,16.5,13
20221019_NOP_BRK,10/19/2022,BRK,0,Patty Mills,PG,22.67,NOP,16.0,16.0,,11.666666666666666,11.666666666666666,16
20221019_NOP_BRK,10/19/2022,BRK,0,Kyrie Irving,PG,34.17,NOP,15.0,15.0,,11.666666666666666,11.666666666666666,15
20221019_NOP_BRK,10/19/2022,NOP,0,Jose Alvarado,PG,15.72,BRK,7.0,7.0,,21.0,21.0,7
20221019_CHO_SAS,10/19/2022,SAS,0,Tre Jones,PG,24.37,CHO,14.0,14.0,,14.0,14.0,14
20221019_ORL_DET,10/19/2022,DET,0,Cory Joseph,PG,15.12,ORL,8.0,8.0,,18.0,18.0,8
20221019_DEN_UTA,10/19/2022,DEN,0,Jamal Murray,PG,25.92,UTA,12.0,12.0,,12.0,12.0,12
20221019_CHO_SAS,10/19/2022,CHO,0,Dennis Smith Jr.,PG,21.18,SAS,12.0,12.0,,12.0,12.0,12
20221019_CHI_MIA,10/19/2022,CHI,0,Goran Dragic,PG,18.83,MIA,12.0,12.0,,9.0,9.0,12
20221019_OKC_MIN,10/19/2022,MIN,0,Jordan McLaughlin,PG,10.93,OKC,4.0,4.0,,20.0,20.0,4
20221019_DEN_UTA,10/19/2022,DEN,0,Bones Hyland,PG,16.2,UTA,10.0,10.0,,12.0,12.0,10
20221019_DAL_PHO,10/19/2022,DAL,0,McKinley Wright IV,PG,0.0,PHO,0.0,0.0,,35.0,35.0,0
20221019_NYK_MEM,10/19/2022,MEM,0,Kennedy Chandler,PG,0.0,NYK,0.0,0.0,,24.5,24.5,0
20221019_WAS_IND,10/19/2022,WAS,0,Delon Wright,PG,26.62,IND,8.0,8.0,,7.5,7.5,8
20221019_ORL_DET,10/19/2022,DET,0,Killian Hayes,PG,16.18,ORL,3.0,3.0,,18.0,18.0,3
20221019_NYK_MEM,10/19/2022,NYK,0,Derrick Rose,PG,12.05,MEM,4.0,4.0,,15.0,15.0,4
20221019_POR_SAC,10/19/2022,SAC,0,Davion Mitchell,PG,25.83,POR,2.0,2.0,,17.5,17.5,2
20221019_NOP_BRK,10/19/2022,NOP,0,Devonte' Graham,PG,15.03,BRK,0.0,0.0,,21.0,21.0,0
20221019_NOP_BRK,10/19/2022,NOP,0,Dyson Daniels,PG,3.2,BRK,0.0,0.0,,21.0,21.0,0
20221019_HOU_ATL,10/19/2022,ATL,0,Aaron Holiday,PG,18.03,HOU,5.0,5.0,,14.0,14.0,5
20221019_WAS_IND,10/19/2022,WAS,0,Monte Morris,PG,21.37,IND,7.0,7.0,,7.5,7.5,7
20221019_HOU_ATL,10/19/2022,HOU,0,Trevor Hudgins,PG,0.0,ATL,0.0,0.0,,21.0,21.0,0
20221019_DAL_PHO,10/19/2022,PHO,0,Cameron Payne,PG,18.8,DAL,7.0,7.0,,6.5,6.5,7
20221019_CHI_MIA,10/19/2022,CHI,0,Alex Caruso,PG,29.65,MIA,6.0,6.0,,9.0,9.0,6
20221019_CLE_TOR,10/19/2022,TOR,0,Dalano Banton,PG,9.2,CLE,2.0,2.0,,15.0,15.0,2
20221019_DAL_PHO,10/19/2022,PHO,0,Chris Paul,PG,30.28,DAL,6.0,6.0,,6.5,6.5,6
20221019_NOP_BRK,10/19/2022,BRK,0,Ben Simmons,PG,23.17,NOP,4.0,4.0,,11.666666666666666,11.666666666666666,4
20221019_POR_SAC,10/19/2022,SAC,0,Matthew Dellavedova,PG,0.0,POR,0.0,0.0,,17.5,17.5,0
20221019_CHO_SAS,10/19/2022,CHO,0,Theo Maledon,PG,4.33,SAS,2.0,2.0,,12.0,12.0,2
20221019_CLE_TOR,10/19/2022,TOR,0,Malachi Flynn,PG,0.0,CLE,0.0,0.0,,15.0,15.0,0
20221019_NYK_MEM,10/19/2022,NYK,0,Ryan Arcidiacono,PG,0.0,MEM,0.0,0.0,,15.0,15.0,0
20221019_CLE_TOR,10/19/2022,TOR,0,Jeff Dowtin Jr.,PG,0.0,CLE,0.0,0.0,,15.0,15.0,0
20221019_NYK_MEM,10/19/2022,NYK,0,Miles McBride,PG,0.0,MEM,0.0,0.0,,15.0,15.0,0
20221019_HOU_ATL,10/19/2022,ATL,0,Vit Krejci,PG,0.0,HOU,0.0,0.0,,14.0,14.0,0
20221019_CHI_MIA,10/19/2022,MIA,0,Gabe Vincent,PG,16.05,CHI,2.0,2.0,,2.0,2.0,2
20221019_CHI_MIA,10/19/2022,MIA,0,Kyle Lowry,PG,34.65,CHI,2.0,2.0,,2.0,2.0,2
20221019_DEN_UTA,10/19/2022,DEN,0,Ish Smith,PG,4.72,UTA,0.0,0.0,,12.0,12.0,0
20221019_WAS_IND,10/19/2022,WAS,0,Jordan Goodwin,PG,0.0,IND,0.0,0.0,,7.5,7.5,0
20221019_CHO_SAS,10/19/2022,CHO,0,Terry Rozier,SG,29.72,SAS,24.0,24.0,,24.0,24.0,24
20221019_CLE_TOR,10/19/2022,CLE,0,Donovan Mitchell,SG,34.52,TOR,31.0,31.0,,20.5,20.5,31
20221019_CHI_MIA,10/19/2022,MIA,0,Tyler Herro,SG,34.47,CHI,23.0,23.0,,23.0,23.0,23
20221019_DAL_PHO,10/19/2022,PHO,0,Devin Booker,SG,40.62,DAL,28.0,28.0,,19.5,19.5,28
20221019_POR_SAC,10/19/2022,POR,0,Anfernee Simons,SG,35.85,SAC,22.0,22.0,,22.0,22.0,22
20221019_HOU_ATL,10/19/2022,ATL,0,Dejounte Murray,SG,38.23,HOU,20.0,20.0,,20.0,20.0,20
20221019_WAS_IND,10/19/2022,WAS,0,Bradley Beal,SG,37.52,IND,23.0,23.0,,18.5,18.5,23
20221019_POR_SAC,10/19/2022,SAC,0,Kevin Huerter,SG,28.8,POR,23.0,23.0,,18.5,18.5,23
20221019_ORL_DET,10/19/2022,DET,0,Jaden Ivey,SG,31.73,ORL,19.0,19.0,,19.0,19.0,19
20221019_CLE_TOR,10/19/2022,TOR,0,Gary Trent Jr.,SG,36.98,CLE,19.0,19.0,,19.0,19.0,19
20221019_WAS_IND,10/19/2022,IND,0,Bennedict Mathurin,SG,27.83,WAS,19.0,19.0,,19.0,19.0,19
20221019_ORL_DET,10/19/2022,ORL,0,Jalen Suggs,SG,25.23,DET,21.0,21.0,,17.0,17.0,21
20221019_POR_SAC,10/19/2022,POR,0,Shaedon Sharpe,SG,16.3,SAC,12.0,12.0,,22.0,22.0,12
20221019_NYK_MEM,10/19/2022,MEM,0,Desmond Bane,SG,37.47,NYK,16.0,16.0,,16.0,16.0,16
20221019_WAS_IND,10/19/2022,WAS,0,Will Barton,SG,25.12,IND,14.0,14.0,,18.5,18.5,14
20221019_CHI_MIA,10/19/2022,CHI,0,Ayo Dosunmu,SG,36.42,MIA,17.0,17.0,,13.5,13.5,17
20221019_POR_SAC,10/19/2022,SAC,0,Terence Davis,SG,25.05,POR,14.0,14.0,,18.5,18.5,14
20221019_DAL_PHO,10/19/2022,DAL,0,Spencer Dinwiddie,SG,27.52,PHO,15.0,15.0,,15.0,15.0,15
20221019_HOU_ATL,10/19/2022,HOU,0,Jalen Green,SG,32.22,ATL,16.0,16.0,,13.5,13.5,16
20221019_DAL_PHO,10/19/2022,PHO,0,Damion Lee,SG,19.77,DAL,11.0,11.0,,19.5,19.5,11
20221019_ORL_DET,10/19/2022,ORL,0,Terrence Ross,SG,31.82,DET,13.0,13.0,,17.0,17.0,13
20221019_CLE_TOR,10/19/2022,CLE,0,Caris LeVert,SG,34.68,TOR,10.0,10.0,,20.5,20.5,10
20221019_DEN_UTA,10/19/2022,UTA,0,Malik Beasley,SG,24.93,DEN,15.0,15.0,,12.5,12.5,15
20221019_NYK_MEM,10/19/2022,NYK,0,Evan Fournier,SG,32.98,MEM,14.0,14.0,,12.5,12.5,14
20221019_HOU_ATL,10/19/2022,HOU,0,Eric Gordon,SG,29.3,ATL,11.0,11.0,,13.5,13.5,11
20221019_OKC_MIN,10/19/2022,MIN,0,Jaylen Nowell,SG,18.25,OKC,13.0,13.0,,12.0,12.0,13
20221019_NYK_MEM,10/19/2022,NYK,0,RJ Barrett,SG,37.6,MEM,11.0,11.0,,12.5,12.5,11
20221019_OKC_MIN,10/19/2022,MIN,0,Anthony Edwards,SG,31.75,OKC,11.0,11.0,,12.0,12.0,11
20221019_POR_SAC,10/19/2022,SAC,0,Malik Monk,SG,15.7,POR,6.0,6.0,,18.5,18.5,6
20221019_CHO_SAS,10/19/2022,SAS,0,Devin Vassell,SG,28.58,CHO,11.0,11.0,,10.5,10.5,11
20221019_CHO_SAS,10/19/2022,CHO,0,James Bouknight,SG,14.43,SAS,0.0,0.0,,24.0,24.0,0
20221019_CHI_MIA,10/19/2022,CHI,0,Coby White,SG,24.55,MIA,10.0,10.0,,13.5,13.5,10
20221019_CHO_SAS,10/19/2022,CHO,0,Bryce McGowens,SG,4.33,SAS,0.0,0.0,,24.0,24.0,0
20221019_CHI_MIA,10/19/2022,MIA,0,Dru Smith,SG,0.0,CHI,0.0,0.0,,23.0,23.0,0
20221019_POR_SAC,10/19/2022,POR,0,Keon Johnson,SG,0.0,SAC,0.0,0.0,,22.0,22.0,0
20221019_ORL_DET,10/19/2022,ORL,0,R.J. Hampton,SG,11.48,DET,5.0,5.0,,17.0,17.0,5
20221019_DEN_UTA,10/19/2022,UTA,0,Jordan Clarkson,SG,29.55,DEN,10.0,10.0,,12.5,12.5,10
20221019_HOU_ATL,10/19/2022,HOU,0,Josh Christopher,SG,12.65,ATL,6.0,6.0,,13.5,13.5,6
20221019_HOU_ATL,10/19/2022,ATL,0,Trent Forrest,SG,0.0,HOU,0.0,0.0,,20.0,20.0,0
20221019_HOU_ATL,10/19/2022,ATL,0,Tyrese Martin,SG,0.0,HOU,0.0,0.0,,20.0,20.0,0
20221019_DAL_PHO,10/19/2022,PHO,0,Josh Okogie,SG,3.95,DAL,0.0,0.0,,19.5,19.5,0
20221019_DAL_PHO,10/19/2022,PHO,0,Duane Washington Jr.,SG,0.0,DAL,0.0,0.0,,19.5,19.5,0
20221019_CHO_SAS,10/19/2022,SAS,0,Joshua Primo,SG,25.85,CHO,10.0,10.0,,10.5,10.5,10
20221019_WAS_IND,10/19/2022,IND,0,Andrew Nembhard,SG,0.0,WAS,0.0,0.0,,19.0,19.0,0
20221019_ORL_DET,10/19/2022,DET,0,Rodney McGruder,SG,0.0,ORL,0.0,0.0,,19.0,19.0,0
20221019_WAS_IND,10/19/2022,IND,0,Kendall Brown,SG,0.0,WAS,0.0,0.0,,19.0,19.0,0
20221019_WAS_IND,10/19/2022,WAS,0,Johnny Davis,SG,0.0,IND,0.0,0.0,,18.5,18.5,0
20221019_ORL_DET,10/19/2022,ORL,0,Kevon Harris,SG,0.0,DET,0.0,0.0,,17.0,17.0,0
20221019_NOP_BRK,10/19/2022,BRK,0,Edmond Sumner,SG,18.9,NOP,6.0,6.0,,6.0,6.0,6
20221019_DAL_PHO,10/19/2022,DAL,0,Josh Green,SG,17.95,PHO,1.0,1.0,,15.0,15.0,1
20221019_NYK_MEM,10/19/2022,MEM,0,Vince Williams Jr.,SG,0.0,NYK,0.0,0.0,,16.0,16.0,0
20221019_DEN_UTA,10/19/2022,UTA,0,Talen Horton-Tucker,SG,13.7,DEN,3.0,3.0,,12.5,12.5,3
20221019_DAL_PHO,10/19/2022,DAL,0,Theo Pinson,SG,0.0,PHO,0.0,0.0,,15.0,15.0,0
20221019_DAL_PHO,10/19/2022,DAL,0,Jaden Hardy,SG,0.0,PHO,0.0,0.0,,15.0,15.0,0
20221019_CHO_SAS,10/19/2022,SAS,0,Romeo Langford,SG,8.8,CHO,4.0,4.0,,10.5,10.5,4
20221019_DEN_UTA,10/19/2022,UTA,0,Nickeil Alexander-Walker,SG,0.92,DEN,2.0,2.0,,12.5,12.5,2
20221019_HOU_ATL,10/19/2022,HOU,0,Garrison Mathews,SG,14.05,ATL,0.0,0.0,,13.5,13.5,0
20221019_CHI_MIA,10/19/2022,CHI,0,Dalen Terry,SG,0.0,MIA,0.0,0.0,,13.5,13.5,0
20221019_DEN_UTA,10/19/2022,UTA,0,Ochai Agbaji,SG,0.92,DEN,0.0,0.0,,12.5,12.5,0
20221019_NYK_MEM,10/19/2022,NYK,0,Immanuel Quickley,SG,16.92,MEM,0.0,0.0,,12.5,12.5,0
20221019_OKC_MIN,10/19/2022,MIN,0,Bryn Forbes,SG,3.58,OKC,0.0,0.0,,12.0,12.0,0
20221019_NOP_BRK,10/19/2022,BRK,0,Cam Thomas,SG,12.7,NOP,2.0,2.0,,6.0,6.0,2
20221019_OKC_MIN,10/19/2022,MIN,0,Austin Rivers,SG,0.75,OKC,0.0,0.0,,12.0,12.0,0
20221019_OKC_MIN,10/19/2022,MIN,0,Wendell Moore Jr.,SG,0.0,OKC,0.0,0.0,,12.0,12.0,0
20221019_CHO_SAS,10/19/2022,SAS,0,Josh Richardson,SG,17.17,CHO,0.0,0.0,,10.5,10.5,0
20221019_CHO_SAS,10/19/2022,SAS,0,Malaki Branham,SG,0.0,CHO,0.0,0.0,,10.5,10.5,0
20221019_CHO_SAS,10/19/2022,SAS,0,Blake Wesley,SG,0.0,CHO,0.0,0.0,,10.5,10.5,0
20221019_DEN_UTA,10/19/2022,DEN,0,Kentavious Caldwell-Pope,SG,35.0,UTA,2.0,2.0,,2.0,2.0,2
20221019_NOP_BRK,10/19/2022,BRK,0,David Duke Jr.,SG,0.0,NOP,0.0,0.0,,6.0,6.0,0
20221019_NOP_BRK,10/19/2022,BRK,0,Alondes Williams,SG,0.0,NOP,0.0,0.0,,6.0,6.0,0
20221019_DEN_UTA,10/19/2022,DEN,0,Peyton Watson,SG,1.47,UTA,0.0,0.0,,2.0,2.0,0
20221019_DEN_UTA,10/19/2022,DEN,0,Christian Braun,SG,1.77,UTA,0.0,0.0,,2.0,2.0,0
20221019_DEN_UTA,10/19/2022,DEN,0,Davon Reed,SG,7.85,UTA,0.0,0.0,,2.0,2.0,0
20221019_NOP_BRK,10/19/2022,NOP,0,Brandon Ingram,SF,31.0,BRK,28.0,28.0,,22.0,22.0,28
20221019_CHI_MIA,10/19/2022,CHI,0,DeMar DeRozan,SF,36.13,MIA,37.0,37.0,,21.5,21.5,37
20221019_NYK_MEM,10/19/2022,NYK,0,Cam Reddish,SF,28.03,MEM,22.0,22.0,,22.0,22.0,22
20221019_CHO_SAS,10/19/2022,SAS,0,Keldon Johnson,SF,29.65,CHO,20.0,20.0,,20.0,20.0,20
20221019_CHI_MIA,10/19/2022,MIA,0,Max Strus,SF,30.82,CHI,22.0,22.0,,14.5,14.5,22
20221019_NOP_BRK,10/19/2022,NOP,0,Trey Murphy III,SF,23.95,BRK,16.0,16.0,,22.0,22.0,16
20221019_OKC_MIN,10/19/2022,MIN,0,Jaden McDaniels,SF,35.58,OKC,19.0,19.0,,19.0,19.0,19
20221019_POR_SAC,10/19/2022,POR,0,Josh Hart,SF,38.3,SAC,19.0,19.0,,19.0,19.0,19
20221019_HOU_ATL,10/19/2022,ATL,0,De'Andre Hunter,SF,32.13,HOU,22.0,22.0,,12.5,12.5,22
20221019_CHO_SAS,10/19/2022,CHO,0,Gordon Hayward,SF,28.9,SAS,20.0,20.0,,12.666666666666666,12.666666666666666,20
20221019_CLE_TOR,10/19/2022,TOR,0,OG Anunoby,SF,37.55,CLE,18.0,18.0,,16.5,16.5,18
20221019_CLE_TOR,10/19/2022,CLE,0,Cedi Osman,SF,27.67,TOR,17.0,17.0,,17.0,17.0,17
20221019_CHO_SAS,10/19/2022,SAS,0,Doug McDermott,SF,16.42,CHO,12.0,12.0,,20.0,20.0,12
20221019_ORL_DET,10/19/2022,ORL,0,Franz Wagner,SF,34.12,DET,20.0,20.0,,10.0,10.0,20
20221019_CLE_TOR,10/19/2022,TOR,0,Scottie Barnes,SF,32.33,CLE,15.0,15.0,,16.5,16.5,15
20221019_DAL_PHO,10/19/2022,PHO,0,Mikal Bridges,SF,41.08,DAL,13.0,13.0,,13.0,13.0,13
20221019_CHO_SAS,10/19/2022,CHO,0,Kelly Oubre Jr.,SF,22.63,SAS,13.0,13.0,,12.666666666666666,12.666666666666666,13
20221019_CHI_MIA,10/19/2022,CHI,0,Javonte Green,SF,18.28,MIA,6.0,6.0,,21.5,21.5,6
20221019_DEN_UTA,10/19/2022,DEN,0,Michael Porter Jr.,SF,35.37,UTA,15.0,15.0,,11.5,11.5,15
20221019_NYK_MEM,10/19/2022,MEM,0,John Konchar,SF,33.37,NYK,12.0,12.0,,12.0,12.0,12
20221019_WAS_IND,10/19/2022,IND,0,Buddy Hield,SF,31.55,WAS,16.0,16.0,,8.0,8.0,16
20221019_NOP_BRK,10/19/2022,NOP,0,Naji Marshall,SF,14.03,BRK,4.0,4.0,,22.0,22.0,4
20221019_CHI_MIA,10/19/2022,MIA,0,Caleb Martin,SF,28.62,CHI,7.0,7.0,,14.5,14.5,7
20221019_OKC_MIN,10/19/2022,OKC,0,Luguentz Dort,SF,32.57,MIN,10.0,10.0,,10.0,10.0,10
20221019_NOP_BRK,10/19/2022,BRK,0,Royce O'Neale,SF,34.15,NOP,10.0,10.0,,10.0,10.0,10
20221019_DAL_PHO,10/19/2022,DAL,0,Reggie Bullock,SF,29.88,PHO,10.0,10.0,,9.5,9.5,10
20221019_DEN_UTA,10/19/2022,DEN,0,Bruce Brown,SF,21.32,UTA,8.0,8.0,,11.5,11.5,8
20221019_CHI_MIA,10/19/2022,MIA,0,Duncan Robinson,SF,10.9,CHI,5.0,5.0,,14.5,14.5,5
20221019_CHO_SAS,10/19/2022,CHO,0,Jalen McDaniels,SF,23.33,SAS,5.0,5.0,,12.666666666666666,12.666666666666666,5
20221019_DAL_PHO,10/19/2022,DAL,0,Tim Hardaway Jr.,SF,25.02,PHO,9.0,9.0,,9.5,9.5,9
20221019_HOU_ATL,10/19/2022,ATL,0,Jalen Johnson,SF,14.35,HOU,5.0,5.0,,12.5,12.5,5
20221019_NYK_MEM,10/19/2022,NYK,0,Svi Mykhailiuk,SF,0.0,MEM,0.0,0.0,,22.0,22.0,0
20221019_CHI_MIA,10/19/2022,CHI,0,Malcolm Hill,SF,0.0,MIA,0.0,0.0,,21.5,21.5,0
20221019_ORL_DET,10/19/2022,DET,0,Saddiq Bey,SF,31.38,ORL,8.0,8.0,,8.0,8.0,8
20221019_OKC_MIN,10/19/2022,MIN,0,Josh Minott,SF,0.0,OKC,0.0,0.0,,19.0,19.0,0
20221019_POR_SAC,10/19/2022,POR,0,Nassir Little,SF,10.4,SAC,0.0,0.0,,19.0,19.0,0
20221019_HOU_ATL,10/19/2022,ATL,0,Justin Holiday,SF,18.53,HOU,3.0,3.0,,12.5,12.5,3
