game_id,Date,Team,Team_type,Opp,Opp_type,Player,Pos,Active,MP,FG,FGA,FG%,3PM,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DD,TD,Fpts
20221018_PHI_BOS,10/18/2022,PHI,Away,BOS,Home,Matisse Thybulle,SF,1,0.38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0,0.0
20221018_PHI_BOS,10/18/2022,PHI,Away,BOS,Home,P.J. Tucker,PF,1,33.02,3,5,0.6,0,2,0.0,0,0,0.0,2,2,4,0,0,1,2,2,6,3.6,-6,0,0,7.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Patrick Baldwin Jr.,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Stephen Curry,PG,1,32.8,10,22,0.455,4,13,0.308,9,9,1.0,1,5,6,7,4,1,4,1,33,29.0,20,0,0,37.5
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Donte DiVincenzo,SG,1,21.62,3,6,0.5,1,2,0.5,1,2,0.5,0,2,2,2,1,0,4,2,8,2.8,-5,0,0,6.5
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Draymond Green,PF,1,24.68,2,5,0.4,0,0,0.0,0,0,0.0,0,5,5,5,0,0,1,1,4,4.9,12,0,0,11.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,JaMychal Green,PF,1,23.43,3,6,0.5,2,3,0.667,0,0,0.0,5,2,7,0,1,0,0,1,8,9.7,-3,0,0,14.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Jonathan Kuminga,PF,1,13.07,0,3,0.0,0,2,0.0,0,0,0.0,1,2,3,0,0,1,2,2,0,-2.9,-8,0,0,3.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Kevon Looney,C,1,21.13,3,4,0.75,0,0,0.0,1,1,1.0,2,4,6,2,1,0,0,2,7,9.6,30,0,0,13.5
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Moses Moody,SG,1,7.58,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,5,3.3,1,0,0,4.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Jordan Poole,PG,1,28.18,4,15,0.267,2,9,0.222,2,2,1.0,0,2,2,7,2,0,4,2,12,5.8,1,0,0,16.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Ryan Rollins,PG,1,1.87,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,0,-0.5,-3,0,0,2.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Klay Thompson,SF,1,19.65,6,13,0.462,2,6,0.333,4,5,0.8,0,2,2,3,1,0,2,3,18,11.4,11,0,0,15.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,Andrew Wiggins,SF,1,29.47,8,14,0.571,4,7,0.571,0,0,0.0,1,5,6,4,1,1,1,5,20,17.1,25,0,0,25.0
20221018_LAL_GSW,10/18/2022,GSW,Home,LAL,Away,James Wiseman,C,1,16.52,4,6,0.667,0,0,0.0,0,4,0.0,1,6,7,0,0,1,0,2,8,6.2,-11,0,0,13.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Patrick Beverley,SG,1,24.67,1,5,0.2,1,5,0.2,0,0,0.0,1,1,2,2,4,2,1,5,3,4.7,-5,0,0,17.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Max Christie,SG,1,1.87,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3.0,3,0,0,3.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Anthony Davis,C,1,35.6,10,22,0.455,0,3,0.0,7,9,0.778,0,6,6,0,4,1,3,2,27,17.5,-21,0,0,26.5
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Wenyen Gabriel,C,1,7.8,0,1,0.0,0,0,0.0,0,2,0.0,1,0,1,1,0,0,0,2,0,-0.9,0,0,0,2.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,LeBron James,PF,1,35.2,12,26,0.462,3,10,0.3,4,4,1.0,5,10,15,8,0,0,5,2,31,23.9,-10,1,0,36.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Damian Jones,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Kendrick Nunn,SG,1,23.05,5,9,0.556,3,6,0.5,0,0,0.0,0,3,3,2,1,0,3,2,13,8.2,-19,0,0,12.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Scotty Pippen Jr.,PG,1,1.87,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,2.0,3,0,0,1.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Austin Reaves,SG,1,16.0,1,3,0.333,0,2,0.0,1,1,1.0,0,0,0,1,0,0,0,1,3,1.6,-6,0,0,2.5
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Matt Ryan,SF,1,17.82,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,0,1,0,1,2,3,0.1,1,0,0,4.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Cole Swider,SF,1,1.87,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.3,3,0,0,2.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Juan Toscano-Anderson,SF,1,14.3,0,3,0.0,0,3,0.0,0,0,0.0,0,4,4,0,0,0,2,1,0,-3.3,0,0,0,2.0
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Lonnie Walker IV,SG,1,29.28,2,7,0.286,0,3,0.0,1,2,0.5,1,2,3,5,1,1,2,0,5,5.0,-13,0,0,12.5
20221018_LAL_GSW,10/18/2022,LAL,Away,GSW,Home,Russell Westbrook,PG,1,30.68,7,12,0.583,1,3,0.333,4,5,0.8,1,10,11,3,1,0,4,1,19,15.4,-6,1,0,23.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Saddiq Bey,SF,1,31.38,2,5,0.4,0,2,0.0,4,4,1.0,3,3,6,3,1,0,1,2,8,9.6,6,0,0,14.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Buddy Boeheim,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Bojan Bogdanovic,PF,1,34.83,8,16,0.5,6,10,0.6,2,2,1.0,1,4,5,2,1,0,1,3,24,18.1,6,0,0,23.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Cade Cunningham,PG,1,35.1,6,16,0.375,2,6,0.333,4,4,1.0,0,1,1,10,1,0,3,2,18,13.7,3,1,0,21.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Hamidou Diallo,SF,1,14.47,1,3,0.333,0,1,0.0,0,0,0.0,2,0,2,1,0,0,0,3,2,1.2,0,0,0,4.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Jalen Duren,C,1,21.72,7,13,0.538,0,0,0.0,0,4,0.0,5,5,10,1,0,3,3,0,14,10.9,7,1,0,22.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Killian Hayes,PG,1,16.18,1,9,0.111,0,3,0.0,1,1,1.0,0,5,5,5,3,1,0,1,3,5.4,6,0,0,19.5
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Jaden Ivey,SG,1,31.73,8,15,0.533,2,4,0.5,1,1,1.0,1,2,3,4,3,0,2,3,19,15.6,-4,0,0,21.5
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Cory Joseph,PG,1,15.12,3,3,1.0,2,2,1.0,0,0,0.0,0,1,1,2,0,0,0,3,8,7.6,-1,0,0,8.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Braxton Key,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Kevin Knox,SF,1,13.17,1,8,0.125,1,6,0.167,0,0,0.0,0,3,3,0,0,0,2,2,3,-4.1,-2,0,0,3.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Rodney McGruder,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Nerlens Noel,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,DET,Home,ORL,Away,Isaiah Stewart,C,1,26.3,3,6,0.5,1,4,0.25,7,8,0.875,0,5,5,3,2,0,0,2,14,15.4,-1,0,0,19.5
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Cole Anthony,PG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Mo Bamba,C,1,12.0,0,5,0.0,0,4,0.0,0,2,0.0,1,1,2,1,0,0,0,0,0,-2.6,-10,0,0,3.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Paolo Banchero,PF,1,35.33,11,18,0.611,0,0,0.0,5,7,0.714,2,7,9,5,0,2,4,5,27,20.4,2,0,0,27.5
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Bol Bol,PF,1,17.53,4,6,0.667,0,0,0.0,2,2,1.0,2,4,6,0,0,1,2,0,10,8.7,-4,0,0,11.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Wendell Carter Jr.,C,1,32.65,5,8,0.625,1,2,0.5,0,0,0.0,0,11,11,3,1,1,3,4,11,9.9,0,1,0,22.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,R.J. Hampton,SG,1,11.48,1,2,0.5,1,1,1.0,2,2,1.0,1,3,4,2,1,0,0,0,5,8.0,7,0,0,11.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Kevon Harris,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Caleb Houstan,SF,1,21.92,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,0,0,1,0,3,0,-1.7,-14,0,0,5.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Chuma Okeke,SF,1,17.92,0,3,0.0,0,1,0.0,2,2,1.0,1,3,4,1,0,0,0,2,2,1.4,-7,0,0,6.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Terrence Ross,SG,1,31.82,5,12,0.417,3,8,0.375,0,1,0.0,1,3,4,1,1,0,0,2,13,8.7,5,0,0,15.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Admiral Schofield,PF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Jalen Suggs,SG,1,25.23,8,11,0.727,4,6,0.667,1,1,1.0,1,0,1,3,2,0,4,6,21,14.9,3,0,0,16.5
20221019_ORL_DET,10/19/2022,ORL,Away,DET,Home,Franz Wagner,SF,1,34.12,8,18,0.444,2,6,0.333,2,2,1.0,1,3,4,5,0,0,5,2,20,9.9,-2,0,0,15.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Goga Bitadze,C,1,10.1,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,2,1,1,2,3,0,0.2,6,0,0,6.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Oshae Brissett,PF,1,14.35,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,1,3,-0.8,-8,0,0,1.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Kendall Brown,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Chris Duarte,SF,1,19.42,1,3,0.333,1,2,0.5,2,2,1.0,0,1,1,0,1,0,1,0,5,3.6,-13,0,0,5.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Tyrese Haliburton,PG,1,35.67,10,18,0.556,3,6,0.5,3,3,1.0,2,2,4,7,0,0,3,1,26,20.9,-5,0,0,22.5
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Buddy Hield,SF,1,31.55,6,16,0.375,4,11,0.364,0,0,0.0,4,6,10,3,0,0,1,2,16,12.1,0,1,0,23.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Isaiah Jackson,C,1,15.85,1,3,0.333,0,0,0.0,1,2,0.5,1,2,3,0,0,1,1,0,3,1.9,-13,0,0,5.5
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,James Johnson,PF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Bennedict Mathurin,SG,1,27.83,7,15,0.467,3,7,0.429,2,5,0.4,2,5,7,2,2,0,3,3,19,12.2,9,0,0,21.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,T.J. McConnell,PG,1,16.63,4,9,0.444,0,0,0.0,0,0,0.0,0,1,1,4,1,1,2,3,8,4.9,-8,0,0,11.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Andrew Nembhard,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Aaron Nesmith,SF,1,22.5,1,8,0.125,1,5,0.2,0,0,0.0,0,4,4,1,0,0,0,4,3,-1.9,5,0,0,7.0
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Jalen Smith,C,1,22.05,6,14,0.429,1,6,0.167,3,5,0.6,1,7,8,1,0,1,0,2,16,11.2,0,0,0,19.5
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Terry Taylor,PF,1,24.03,2,6,0.333,1,3,0.333,3,4,0.75,1,1,2,1,2,1,1,1,8,7.2,-8,0,0,12.5
20221019_WAS_IND,10/19/2022,IND,Home,WAS,Away,Myles Turner,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Deni Avdija,SF,1,7.67,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4,3.7,14,0,0,2.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Will Barton,SG,1,25.12,4,10,0.4,2,3,0.667,4,4,1.0,1,1,2,3,0,0,2,1,14,9.3,0,0,0,11.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Bradley Beal,SG,1,37.52,9,17,0.529,2,7,0.286,3,3,1.0,2,3,5,6,0,1,3,2,23,18.1,8,0,0,22.5
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Johnny Davis,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Daniel Gafford,C,1,15.98,6,8,0.75,0,0,0.0,0,0,0.0,4,3,7,0,1,1,2,0,12,12.2,-2,0,0,15.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Taj Gibson,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Anthony Gill,PF,1,15.43,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,3,2,0.4,0,0,0,5.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Jordan Goodwin,PG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Rui Hachimura,PF,1,24.0,3,7,0.429,1,1,1.0,0,0,0.0,1,4,5,0,0,1,3,2,7,2.1,-6,0,0,8.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Kyle Kuzma,PF,1,34.5,8,19,0.421,3,10,0.3,3,5,0.6,1,12,13,2,0,2,2,4,22,14.6,7,1,0,30.5
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Monte Morris,PG,1,21.37,2,6,0.333,1,1,1.0,2,2,1.0,2,4,6,6,2,0,1,1,7,11.0,17,0,0,19.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Kristaps Porzingis,C,1,31.77,5,14,0.357,1,5,0.2,4,6,0.667,2,8,10,3,0,2,2,2,15,10.9,7,1,0,24.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Jordan Schakel,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Isaiah Todd,PF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_WAS_IND,10/19/2022,WAS,Away,IND,Home,Delon Wright,PG,1,26.62,3,7,0.429,1,3,0.333,1,2,0.5,1,2,3,1,2,2,1,4,8,6.7,-10,0,0,15.5
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Clint Capela,C,1,26.05,1,3,0.333,0,0,0.0,0,0,0.0,2,6,8,0,0,2,1,2,2,3.1,-1,0,0,12.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,John Collins,PF,1,33.65,9,12,0.75,2,2,1.0,4,4,1.0,0,8,8,1,1,0,2,3,24,20.1,11,0,0,22.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Jarrett Culver,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Trent Forrest,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,AJ Griffin,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Aaron Holiday,PG,1,18.03,2,5,0.4,1,2,0.5,0,0,0.0,0,0,0,1,3,0,2,1,5,3.6,-6,0,0,8.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Justin Holiday,SF,1,18.53,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,3,1,1,0,2,3,3.2,3,0,0,10.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,De'Andre Hunter,SF,1,32.13,10,15,0.667,1,3,0.333,1,2,0.5,1,2,3,1,1,0,0,3,22,16.9,12,0,0,17.5
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Jalen Johnson,SF,1,14.35,1,1,1.0,0,0,0.0,3,4,0.75,0,1,1,0,0,0,1,2,5,2.8,-1,0,0,2.5
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Frank Kaminsky,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Vit Krejci,PG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Tyrese Martin,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Dejounte Murray,SG,1,38.23,8,19,0.421,1,5,0.2,3,3,1.0,0,5,5,11,5,1,0,0,20,24.8,8,1,0,39.5
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Onyeka Okongwu,C,1,21.12,6,8,0.75,0,0,0.0,1,3,0.333,1,8,9,0,0,0,0,4,13,10.5,8,0,0,15.5
20221019_HOU_ATL,10/19/2022,ATL,Home,HOU,Away,Trae Young,PG,1,37.9,7,22,0.318,1,9,0.111,8,8,1.0,0,3,3,13,1,1,3,1,23,18.7,16,1,0,30.0
20221019_HOU_ATL,10/19/2022,HOU,Away,ATL,Home,Josh Christopher,SG,1,12.65,3,6,0.5,0,2,0.0,0,0,0.0,0,3,3,2,0,0,0,0,6,5.3,-5,0,0,8.0
