game_id,Date,Team,B2B,Player,Pos,MP,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS,PTS
20240206_DAL_BRK,02/06/2024,BRK,1,Spencer Dinwiddie,PG,34.6,DAL,12.583333333333334,7.8,,15.485714285714286,9.2,9
20240206_MIL_PHO,02/06/2024,MIL,0,Cameron Payne,PG,22.63,PHO,5.82,3.4,,16.985507246376812,15.4,11
20240206_OKC_UTA,02/06/2024,UTA,0,Keyonte George,PG,26.9,OKC,10.854166666666666,16.4,,15.546875,15.2,16
20240206_ORL_MIA,02/06/2024,ORL,0,Markelle Fultz,PG,27.63,MIA,8.25,11.2,,15.612903225806452,15.0,13
20240206_MIN_CHI,02/06/2024,MIN,0,Mike Conley,PG,36.38,CHI,10.58695652173913,8.2,,15.241935483870968,17.8,9
20240206_HOU_IND,02/06/2024,IND,0,Andrew Nembhard,PG,31.33,HOU,8.475,6.8,,15.393939393939394,12.0,9
20240206_OKC_UTA,02/06/2024,UTA,0,Talen Horton-Tucker,PG,0.0,OKC,6.88,1.0,,15.546875,15.2,0
20240206_DAL_BRK,02/06/2024,DAL,1,Brandon Williams,PG,0.0,BRK,1.15,1.0,,17.46153846153846,23.6,0
20240206_HOU_IND,02/06/2024,IND,0,T.J. McConnell,PG,19.27,HOU,6.557692307692308,6.0,,15.393939393939394,12.0,17
20240206_DAL_BRK,02/06/2024,BRK,1,Dennis Smith Jr.,PG,18.28,DAL,5.744186046511628,6.8,,15.485714285714286,9.2,6
20240206_OKC_UTA,02/06/2024,UTA,0,Kris Dunn,PG,26.5,OKC,4.673469387755102,5.6,,15.546875,15.2,8
20240206_MIN_CHI,02/06/2024,CHI,0,Jevon Carter,PG,6.93,MIN,4.882352941176471,4.0,,15.433333333333334,20.6,5
20240206_OKC_UTA,02/06/2024,OKC,0,Vasilije Micic,PG,10.62,UTA,1.9411764705882355,3.4,,15.876923076923076,25.6,0
20240206_MEM_NYK,02/06/2024,MEM,0,Derrick Rose,PG,11.8,NYK,5.03125,3.8,,14.166666666666666,13.6,7
20240206_MEM_NYK,02/06/2024,NYK,0,Malachi Flynn,PG,11.67,MEM,1.8235294117647056,2.6,,15.728571428571428,15.0,6
20240206_OKC_UTA,02/06/2024,OKC,0,Tre Mann,PG,0.0,UTA,1.065217391304348,0.0,,15.876923076923076,25.6,0
20240206_MEM_NYK,02/06/2024,MEM,0,Jacob Gilyard,PG,24.2,NYK,3.533333333333333,10.0,,14.166666666666666,13.6,12
20240206_MIN_CHI,02/06/2024,MIN,0,Jordan McLaughlin,PG,6.68,CHI,2.131578947368421,4.6,,15.241935483870968,17.8,3
20240206_DAL_BRK,02/06/2024,BRK,1,Cam Thomas,SG,37.33,DAL,19.977272727272727,24.8,16.25,15.78481012658228,10.2,16
20240206_ORL_MIA,02/06/2024,ORL,0,Jalen Suggs,SG,27.82,MIA,11.875,9.0,6.75,15.822784810126585,9.8,3
20240206_ORL_MIA,02/06/2024,MIA,0,Josh Richardson,SG,27.27,ORL,9.409090909090908,14.0,9.25,14.693333333333332,15.4,13
20240206_DAL_BRK,02/06/2024,DAL,1,Josh Green,SG,33.28,BRK,8.894736842105264,14.4,11.25,14.475609756097562,15.4,12
20240206_DAL_BRK,02/06/2024,DAL,1,Jaden Hardy,SG,7.52,BRK,7.313725490196078,12.4,1.5,14.475609756097562,15.4,6
20240206_MEM_NYK,02/06/2024,NYK,0,Evan Fournier,SG,0.0,MEM,0.2666666666666666,0.0,3.5,13.77777777777778,17.0,0
20240206_HOU_IND,02/06/2024,HOU,0,Jalen Green,SG,32.85,IND,18.38,23.4,,16.972602739726028,18.0,30
20240206_MIL_PHO,02/06/2024,PHO,0,Bradley Beal,SG,37.77,MIL,18.37037037037037,22.6,,16.481012658227847,13.4,25
20240206_ORL_MIA,02/06/2024,MIA,0,Tyler Herro,SG,26.25,ORL,20.125,12.0,,14.693333333333332,15.4,14
20240206_MIL_PHO,02/06/2024,PHO,0,Grayson Allen,SG,33.62,MIL,12.933333333333334,7.4,,16.481012658227847,13.4,8
20240206_DAL_BRK,02/06/2024,DAL,1,Kyrie Irving,SG,39.67,BRK,24.633333333333333,27.2,,14.475609756097562,15.4,36
20240206_MIL_PHO,02/06/2024,PHO,0,Eric Gordon,SG,22.28,MIL,12.27906976744186,11.2,,16.481012658227847,13.4,3
20240206_MIN_CHI,02/06/2024,MIN,0,Anthony Edwards,SG,43.55,CHI,25.854166666666668,25.6,,14.013698630136986,19.2,38
20240206_MEM_NYK,02/06/2024,MEM,0,Luke Kennard,SG,24.35,NYK,10.458333333333334,12.6,,15.11111111111111,12.8,12
20240206_OKC_UTA,02/06/2024,UTA,0,Collin Sexton,SG,26.22,OKC,17.442307692307693,16.6,,14.255555555555556,16.8,14
20240206_OKC_UTA,02/06/2024,OKC,0,Josh Giddey,SG,26.17,UTA,11.62,12.2,,14.518072289156626,9.8,8
20240206_OKC_UTA,02/06/2024,UTA,0,Jordan Clarkson,SG,26.87,OKC,17.357142857142858,12.8,,14.255555555555556,16.8,12
20240206_ORL_MIA,02/06/2024,ORL,0,Gary Harris,SG,19.27,MIA,7.033333333333333,6.4,,15.822784810126585,9.8,7
20240206_MEM_NYK,02/06/2024,MEM,0,Vince Williams Jr.,SG,34.83,NYK,7.244897959183674,10.2,,15.11111111111111,12.8,19
20240206_MEM_NYK,02/06/2024,NYK,0,Donte DiVincenzo,SG,40.07,MEM,13.019607843137257,27.8,,13.77777777777778,17.0,32
20240206_MIL_PHO,02/06/2024,PHO,0,Josh Okogie,SG,3.58,MIL,5.0,5.8,,16.481012658227847,13.4,0
20240206_DAL_BRK,02/06/2024,BRK,1,Keon Johnson,SG,0.0,DAL,3.0,3.0,,15.78481012658228,10.2,0
20240206_MIL_PHO,02/06/2024,MIL,0,Malik Beasley,SG,35.95,PHO,11.387755102040815,11.8,,13.703703703703704,16.8,22
20240206_OKC_UTA,02/06/2024,OKC,0,Cason Wallace,SG,15.62,UTA,6.745098039215686,6.2,,14.518072289156626,9.8,3
20240206_OKC_UTA,02/06/2024,OKC,0,Aaron Wiggins,SG,17.48,UTA,5.823529411764706,11.6,,14.518072289156626,9.8,9
20240206_MIN_CHI,02/06/2024,CHI,0,Ayo Dosunmu,SG,28.98,MIN,9.53061224489796,14.4,,13.40277777777778,10.0,6
20240206_HOU_IND,02/06/2024,HOU,0,Nate Hinton,SG,0.0,IND,1.0,1.4,,16.972602739726028,18.0,0
20240206_MIN_CHI,02/06/2024,CHI,0,Alex Caruso,SG,35.15,MIN,8.857142857142858,8.0,,13.40277777777778,10.0,3
20240206_DAL_BRK,02/06/2024,DAL,1,Seth Curry,SG,0.0,BRK,3.208333333333333,1.8,,14.475609756097562,15.4,0
20240206_HOU_IND,02/06/2024,IND,0,Ben Sheppard,SG,3.92,HOU,1.78,2.4,,15.470588235294118,16.0,0
20240206_DAL_BRK,02/06/2024,DAL,1,A.J. Lawson,SG,0.0,BRK,2.9696969696969697,1.8,,14.475609756097562,15.4,0
20240206_MIN_CHI,02/06/2024,MIN,0,Nickeil Alexander-Walker,SG,19.3,CHI,6.764705882352941,7.2,,14.013698630136986,19.2,3
20240206_HOU_IND,02/06/2024,IND,0,Kendall Brown,SG,0.0,HOU,0.5555555555555556,0.4,,15.470588235294118,16.0,0
20240206_OKC_UTA,02/06/2024,OKC,0,Lindy Waters III,SG,0.47,UTA,2.071428571428572,1.8,,14.518072289156626,9.8,0
20240206_MIN_CHI,02/06/2024,MIN,0,Shake Milton,SG,0.0,CHI,3.4901960784313726,0.8,,14.013698630136986,19.2,0
20240206_MIL_PHO,02/06/2024,MIL,0,Andre Jackson Jr.,SG,0.0,PHO,2.204081632653061,0.6,,13.703703703703704,16.8,0
20240206_MIL_PHO,02/06/2024,MIL,0,A.J. Green,SG,13.1,PHO,2.14,3.0,,13.703703703703704,16.8,0
20240206_MIN_CHI,02/06/2024,CHI,0,Dalen Terry,SG,0.0,MIN,1.7209302325581397,2.0,,13.40277777777778,10.0,0
20240206_MIN_CHI,02/06/2024,MIN,0,Wendell Moore Jr.,SG,0.0,CHI,0.303030303030303,0.8,,14.013698630136986,19.2,0
20240206_MEM_NYK,02/06/2024,NYK,0,Charlie Brown Jr.,SG,0.0,MEM,0.2307692307692307,0.0,,13.77777777777778,17.0,0
20240206_MIN_CHI,02/06/2024,CHI,0,Onuralp Bitim,SG,0.0,MIN,0.0,0.0,,13.40277777777778,10.0,0
20240206_DAL_BRK,02/06/2024,DAL,1,Tim Hardaway Jr.,SF,25.43,BRK,17.854166666666668,16.4,15.5,13.349397590361448,10.2,14
20240206_DAL_BRK,02/06/2024,BRK,1,Royce O'Neale,SF,31.73,DAL,7.28,11.0,13.5,13.333333333333334,16.0,18
20240206_ORL_MIA,02/06/2024,ORL,0,Caleb Houstan,SF,3.12,MIA,3.549019607843137,0.0,4.5,13.921052631578949,14.8,0
20240206_ORL_MIA,02/06/2024,MIA,0,Duncan Robinson,SF,21.62,ORL,13.108695652173912,8.0,12.5,12.392857142857142,11.8,9
20240206_ORL_MIA,02/06/2024,MIA,0,Caleb Martin,SF,24.67,ORL,9.914285714285716,9.0,9.5,12.392857142857142,11.8,11
20240206_ORL_MIA,02/06/2024,ORL,0,Chuma Okeke,SF,3.12,MIA,1.9215686274509804,0.4,5.75,13.921052631578949,14.8,2
20240206_MEM_NYK,02/06/2024,MEM,0,John Konchar,SF,26.15,NYK,3.1041666666666665,5.0,6.75,12.651162790697674,8.6,5
20240206_ORL_MIA,02/06/2024,ORL,0,Franz Wagner,SF,35.23,MIA,20.58139534883721,22.2,,13.921052631578949,14.8,13
20240206_DAL_BRK,02/06/2024,BRK,1,Mikal Bridges,SF,38.5,DAL,21.86,23.6,,13.333333333333334,16.0,28
20240206_HOU_IND,02/06/2024,HOU,0,Dillon Brooks,SF,31.27,IND,13.428571428571429,13.2,,13.677777777777775,19.8,23
20240206_MIN_CHI,02/06/2024,MIN,0,Jaden McDaniels,SF,39.82,CHI,10.829268292682928,10.6,,13.689655172413794,15.2,13
20240206_MIN_CHI,02/06/2024,CHI,0,DeMar DeRozan,SF,42.62,MIN,22.26530612244898,23.4,,12.409638554216867,13.8,33
20240206_HOU_IND,02/06/2024,HOU,0,Cam Whitmore,SF,20.72,IND,8.567567567567568,17.0,,13.677777777777775,19.8,9
20240206_DAL_BRK,02/06/2024,DAL,1,Derrick Jones Jr.,SF,21.67,BRK,9.782608695652174,4.6,,13.349397590361448,10.2,2
20240206_HOU_IND,02/06/2024,IND,0,Aaron Nesmith,SF,33.43,HOU,12.583333333333334,16.2,,12.794871794871796,10.0,10
20240206_ORL_MIA,02/06/2024,ORL,0,Joe Ingles,SF,15.08,MIA,4.5,4.2,,13.921052631578949,14.8,9
20240206_HOU_IND,02/06/2024,IND,0,Buddy Hield,SF,24.43,HOU,11.90566037735849,9.4,,12.794871794871796,10.0,12
20240206_OKC_UTA,02/06/2024,OKC,0,Luguentz Dort,SF,30.3,UTA,10.673469387755102,9.8,,12.975,8.4,10
20240206_HOU_IND,02/06/2024,HOU,0,Amen Thompson,SF,33.88,IND,7.032258064516129,10.0,,13.677777777777775,19.8,13
20240206_MIL_PHO,02/06/2024,MIL,0,Khris Middleton,SF,8.05,PHO,14.790697674418604,13.6,,12.28,13.4,6
20240206_HOU_IND,02/06/2024,HOU,0,Jae'Sean Tate,SF,13.85,IND,4.468085106382978,3.2,,13.677777777777775,19.8,3
20240206_ORL_MIA,02/06/2024,MIA,0,Jaime Jaquez Jr.,SF,23.4,ORL,13.11111111111111,7.4,,12.392857142857142,11.8,12
20240206_OKC_UTA,02/06/2024,UTA,0,Simone Fontecchio,SF,24.88,OKC,8.557692307692308,7.8,,12.776315789473683,11.0,2
20240206_MIN_CHI,02/06/2024,MIN,0,Troy Brown Jr.,SF,0.0,CHI,3.019607843137255,1.0,,13.689655172413794,15.2,0
20240206_MEM_NYK,02/06/2024,NYK,0,Josh Hart,SF,37.27,MEM,7.48,9.0,,12.549295774647888,8.4,10
20240206_HOU_IND,02/06/2024,HOU,0,Reggie Bullock,SF,0.0,IND,1.0930232558139534,0.6,,13.677777777777775,19.8,0
20240206_MIN_CHI,02/06/2024,MIN,0,Leonard Miller,SF,0.0,CHI,1.0,0.8,,13.689655172413794,15.2,0
20240206_MIL_PHO,02/06/2024,MIL,0,Pat Connaughton,SF,32.25,PHO,5.333333333333333,4.4,,12.28,13.4,12
20240206_MIN_CHI,02/06/2024,CHI,0,Torrey Craig,SF,21.82,MIN,3.6875,2.4,,12.409638554216867,13.8,7
20240206_MIL_PHO,02/06/2024,MIL,0,MarJon Beauchamp,SF,0.0,PHO,3.8,0.0,,12.28,13.4,0
20240206_MIN_CHI,02/06/2024,MIN,0,Josh Minott,SF,0.0,CHI,0.7647058823529411,0.4,,13.689655172413794,15.2,0
20240206_HOU_IND,02/06/2024,HOU,0,Jermaine Samuels,SF,0.0,IND,0.782608695652174,1.2,,13.677777777777775,19.8,0
20240206_MEM_NYK,02/06/2024,MEM,0,Tosan Evbuomwan,SF,20.5,NYK,2.5,2.5,,12.651162790697674,8.6,4
20240206_MIL_PHO,02/06/2024,PHO,0,Keita Bates-Diop,SF,0.0,MIL,3.411764705882353,3.2,,11.640449438202246,9.8,0
20240206_MIL_PHO,02/06/2024,PHO,0,Nassir Little,SF,0.0,MIL,2.9069767441860463,0.0,,11.640449438202246,9.8,0
20240206_MIN_CHI,02/06/2024,CHI,0,Julian Phillips,SF,9.18,MIN,1.068181818181818,5.8,,12.409638554216867,13.8,2
20240206_MIL_PHO,02/06/2024,PHO,0,Yuta Watanabe,SF,0.25,MIL,2.2127659574468086,1.4,,11.640449438202246,9.8,0
20240206_MEM_NYK,02/06/2024,NYK,0,Jacob Toppin,SF,0.0,MEM,0.0,0.0,,12.549295774647888,8.4,0
20240206_MIN_CHI,02/06/2024,CHI,0,Henri Drell,SF,0.0,MIN,0.0,0.0,,12.409638554216867,13.8,0
20240206_ORL_MIA,02/06/2024,ORL,0,Paolo Banchero,PF,34.48,MIA,22.96078431372549,25.4,19.5,14.92537313432836,16.0,23
20240206_MEM_NYK,02/06/2024,MEM,0,Santi Aldama,PF,22.52,NYK,9.133333333333333,9.4,9.0,15.227848101265822,14.6,11
20240206_MEM_NYK,02/06/2024,MEM,0,David Roddy,PF,22.67,NYK,7.901960784313726,11.2,8.75,15.227848101265822,14.6,15
20240206_ORL_MIA,02/06/2024,MIA,0,Kevin Love,PF,15.17,ORL,8.25,7.6,7.2,14.40277777777778,16.0,7
20240206_ORL_MIA,02/06/2024,MIA,0,Haywood Highsmith,PF,3.1,ORL,5.512820512820513,3.2,6.75,14.40277777777778,16.0,0
20240206_ORL_MIA,02/06/2024,MIA,0,Nikola Jovic,PF,0.0,ORL,2.5365853658536586,0.0,1.5,14.40277777777778,16.0,0
20240206_OKC_UTA,02/06/2024,OKC,0,Jalen Williams,PF,35.32,UTA,18.822222222222223,18.8,,17.037974683544302,24.0,26
20240206_MIN_CHI,02/06/2024,MIN,0,Karl-Anthony Towns,PF,38.62,CHI,22.7,23.2,,15.945945945945946,19.2,33
20240206_HOU_IND,02/06/2024,HOU,0,Jabari Smith Jr.,PF,39.8,IND,12.72340425531915,10.4,,20.3,21.2,20
20240206_MIL_PHO,02/06/2024,MIL,0,Giannis Antetokounmpo,PF,38.6,PHO,31.346938775510203,34.2,,15.108108108108109,18.6,34
20240206_MIL_PHO,02/06/2024,PHO,0,Kevin Durant,PF,39.38,MIL,27.666666666666668,26.8,,15.015625,16.8,28
20240206_MIN_CHI,02/06/2024,MIN,0,Naz Reid,PF,20.2,CHI,12.254901960784316,10.6,,15.945945945945946,19.2,10
20240206_HOU_IND,02/06/2024,HOU,0,Jeff Green,PF,11.48,IND,6.020833333333333,4.0,,20.3,21.2,3
20240206_ORL_MIA,02/06/2024,MIA,0,Jimmy Butler,PF,34.45,ORL,20.394736842105264,25.0,,14.40277777777778,16.0,23
20240206_MIL_PHO,02/06/2024,MIL,0,Bobby Portis,PF,31.18,PHO,12.450980392156865,12.8,,15.108108108108109,18.6,5
20240206_HOU_IND,02/06/2024,IND,0,Pascal Siakam,PF,34.82,HOU,22.27272727272728,23.4,,14.173913043478262,16.0,29
20240206_DAL_BRK,02/06/2024,DAL,1,Grant Williams,PF,21.42,BRK,8.127659574468085,5.2,,15.40277777777778,15.6,5
20240206_OKC_UTA,02/06/2024,UTA,0,Lauri Markkanen,PF,36.18,OKC,23.761904761904763,21.8,,13.848101265822784,16.4,33
20240206_OKC_UTA,02/06/2024,OKC,0,Kenrich Williams,PF,13.38,UTA,4.414634146341464,4.2,,17.037974683544302,24.0,0
20240206_MEM_NYK,02/06/2024,NYK,0,Precious Achiuwa,PF,40.3,MEM,6.526315789473684,13.2,,15.921052631578949,19.0,17
20240206_MIN_CHI,02/06/2024,MIN,0,Kyle Anderson,PF,16.05,CHI,6.117647058823529,4.4,,15.945945945945946,19.2,2
20240206_OKC_UTA,02/06/2024,OKC,0,Ousmane Dieng,PF,10.5,UTA,3.896551724137931,4.2,,17.037974683544302,24.0,8
20240206_DAL_BRK,02/06/2024,BRK,1,Trendon Watford,PF,2.53,DAL,3.82,2.6,,16.17948717948718,19.0,0
20240206_MEM_NYK,02/06/2024,MEM,0,GG Jackson II,PF,20.83,NYK,6.8,11.4,,15.227848101265822,14.6,16
20240206_HOU_IND,02/06/2024,IND,0,Obi Toppin,PF,16.07,HOU,10.81132075471698,6.4,,14.173913043478262,16.0,3
20240206_OKC_UTA,02/06/2024,UTA,0,John Collins,PF,29.47,OKC,13.979591836734691,15.6,,13.848101265822784,16.4,22
20240206_MIL_PHO,02/06/2024,MIL,0,Jae Crowder,PF,39.75,PHO,7.0,6.6,,15.108108108108109,18.6,10
20240206_DAL_BRK,02/06/2024,BRK,1,Jalen Wilson,PF,17.75,DAL,2.6818181818181817,7.8,,16.17948717948718,19.0,10
20240206_DAL_BRK,02/06/2024,BRK,1,Noah Clowney,PF,4.4,DAL,2.0,3.6,,16.17948717948718,19.0,2
20240206_ORL_MIA,02/06/2024,ORL,0,Jonathan Isaac,PF,10.2,MIA,5.405405405405405,4.2,,14.92537313432836,16.0,3
20240206_MEM_NYK,02/06/2024,MEM,0,Matthew Hurt,PF,0.0,NYK,3.4,3.4,,15.227848101265822,14.6,0
20240206_DAL_BRK,02/06/2024,DAL,1,Olivier-Maxence Prosper,PF,0.0,BRK,1.711111111111111,1.2,,15.40277777777778,15.6,0
20240206_MEM_NYK,02/06/2024,NYK,0,Taj Gibson,PF,13.02,MEM,0.9411764705882352,0.4,,15.921052631578949,19.0,2
20240206_OKC_UTA,02/06/2024,OKC,0,Aleksej Pokusevski,PF,0.0,UTA,0.3529411764705882,1.2,,17.037974683544302,24.0,0
20240206_DAL_BRK,02/06/2024,DAL,1,Markieff Morris,PF,0.0,BRK,0.8571428571428571,0.0,,15.40277777777778,15.6,0
20240206_MIL_PHO,02/06/2024,PHO,0,Bol Bol,PF,17.15,MIL,1.325,3.6,,15.015625,16.8,4
20240206_HOU_IND,02/06/2024,IND,0,Jarace Walker,PF,0.0,HOU,1.574468085106383,0.0,,14.173913043478262,16.0,0
20240206_HOU_IND,02/06/2024,IND,0,Oscar Tshiebwe,PF,0.0,HOU,0.9565217391304348,0.0,,14.173913043478262,16.0,0
20240206_MIL_PHO,02/06/2024,MIL,0,Thanasis Antetokounmpo,PF,0.0,PHO,0.2745098039215686,0.0,,15.108108108108109,18.6,0
20240206_OKC_UTA,02/06/2024,UTA,0,Luka Samanic,PF,6.15,OKC,1.32,1.6,,13.848101265822784,16.4,3
20240206_MIN_CHI,02/06/2024,CHI,0,Adama Sanogo,PF,0.0,MIN,0.8,0.0,,13.852941176470589,7.4,0
20240206_MIN_CHI,02/06/2024,CHI,0,Terry Taylor,PF,0.0,MIN,0.64,1.0,,13.852941176470589,7.4,0
20240206_HOU_IND,02/06/2024,IND,0,James Johnson,PF,0.0,HOU,0.1428571428571428,0.0,,14.173913043478262,16.0,0
20240206_ORL_MIA,02/06/2024,MIA,0,Bam Adebayo,C,29.72,ORL,18.84090909090909,14.4,18.75,13.126984126984128,18.4,14
20240206_MEM_NYK,02/06/2024,NYK,0,Isaiah Hartenstein,C,34.98,MEM,7.081632653061225,11.8,12.25,14.403508771929824,17.6,17
20240206_ORL_MIA,02/06/2024,ORL,0,Moritz Wagner,C,16.32,MIA,10.803921568627452,9.4,10.25,11.453125,10.8,3
20240206_ORL_MIA,02/06/2024,ORL,0,Wendell Carter Jr.,C,27.88,MIA,9.466666666666669,12.6,10.0,11.453125,10.8,15
20240206_ORL_MIA,02/06/2024,ORL,0,Goga Bitadze,C,3.12,MIA,5.254901960784314,0.0,1.2,11.453125,10.8,0
20240206_DAL_BRK,02/06/2024,DAL,1,Maxi Kleber,C,30.37,BRK,4.944444444444445,9.2,6.75,12.76923076923077,13.4,7
20240206_ORL_MIA,02/06/2024,MIA,0,Thomas Bryant,C,0.0,ORL,2.07843137254902,0.0,3.0,13.126984126984128,18.4,0
20240206_ORL_MIA,02/06/2024,MIA,0,Orlando Robinson,C,3.12,ORL,1.8863636363636365,0.6,0.0,13.126984126984128,18.4,0
20240206_DAL_BRK,02/06/2024,DAL,1,Dwight Powell,C,17.63,BRK,3.8541666666666665,1.4,3.75,12.76923076923077,13.4,2
20240206_HOU_IND,02/06/2024,IND,0,Myles Turner,C,28.75,HOU,16.54901960784314,12.8,,15.548387096774194,18.4,21
20240206_HOU_IND,02/06/2024,IND,0,Jalen Smith,C,16.62,HOU,9.634146341463415,9.2,,15.548387096774194,18.4,9
20240206_MIN_CHI,02/06/2024,MIN,0,Rudy Gobert,C,44.4,CHI,13.64,16.0,,14.666666666666666,15.8,12
20240206_OKC_UTA,02/06/2024,OKC,0,Chet Holmgren,C,30.83,UTA,16.92156862745098,16.4,,14.328125,11.2,22
20240206_HOU_IND,02/06/2024,HOU,0,Alperen Sengun,C,35.97,IND,21.56,20.0,,14.033898305084746,17.4,20
20240206_MIL_PHO,02/06/2024,PHO,0,Jusuf Nurkic,C,32.27,MIL,11.958333333333334,15.2,,14.384615384615383,11.2,10
20240206_MIN_CHI,02/06/2024,CHI,0,Nikola Vucevic,C,42.63,MIN,17.26086956521739,19.6,,13.955882352941176,15.2,24
20240206_HOU_IND,02/06/2024,IND,0,Isaiah Jackson,C,2.28,HOU,5.294117647058823,3.2,,15.548387096774194,18.4,4
20240206_DAL_BRK,02/06/2024,BRK,1,Nic Claxton,C,34.6,DAL,11.488372093023257,11.8,,13.833333333333334,10.6,9
20240206_OKC_UTA,02/06/2024,UTA,0,Walker Kessler,C,20.83,OKC,8.2,8.4,,13.428571428571429,13.0,4
20240206_MIN_CHI,02/06/2024,CHI,0,Andre Drummond,C,35.47,MIN,7.882352941176471,10.0,,13.955882352941176,15.2,16
20240206_OKC_UTA,02/06/2024,UTA,0,Kelly Olynyk,C,16.0,OKC,7.96078431372549,7.6,,13.428571428571429,13.0,10
20240206_MIL_PHO,02/06/2024,PHO,0,Drew Eubanks,C,15.72,MIL,5.163265306122449,6.0,,14.384615384615383,11.2,2
20240206_MIL_PHO,02/06/2024,PHO,0,Chimezie Metu,C,0.0,MIL,3.627450980392157,0.8,,14.384615384615383,11.2,0
20240206_OKC_UTA,02/06/2024,OKC,0,Jaylin Williams,C,13.27,UTA,3.4130434782608696,4.8,,14.328125,11.2,3
20240206_MEM_NYK,02/06/2024,MEM,0,Trey Jemison,C,32.15,NYK,5.75,5.75,,12.38095238095238,10.0,12
20240206_MIL_PHO,02/06/2024,PHO,0,Udoka Azubuike,C,0.0,MIL,1.0,1.0,,14.384615384615383,11.2,0
20240206_MIL_PHO,02/06/2024,MIL,0,Robin Lopez,C,18.47,PHO,0.3529411764705882,1.6,,14.71875,11.8,6
20240206_HOU_IND,02/06/2024,HOU,0,Jock Landale,C,0.0,IND,1.4130434782608696,0.8,,14.033898305084746,17.4,0
20240206_OKC_UTA,02/06/2024,UTA,0,Omer Yurtseven,C,0.0,OKC,1.74,0.4,,13.428571428571429,13.0,0
20240206_DAL_BRK,02/06/2024,BRK,1,Harry Giles,C,0.0,DAL,1.08,2.2,,13.833333333333334,10.6,0
20240206_HOU_IND,02/06/2024,HOU,0,Boban Marjanovic,C,0.0,IND,0.46,1.2,,14.033898305084746,17.4,0
20240206_DAL_BRK,02/06/2024,DAL,1,Richaun Holmes,C,0.0,BRK,1.625,3.0,,12.76923076923077,13.4,0
20240207_SAS_MIA,02/07/2024,MIA,0,Terry Rozier,PG,28.2,SAS,12.555555555555555,13.2,17.5,18.92063492063492,9.6,13
20240207_SAS_MIA,02/07/2024,MIA,0,Terry Rozier,PG,28.2,TOR,22.451612903225808,19.6,17.5,14.244186046511627,17.4,13
20240207_TOR_CHO,02/07/2024,TOR,0,Immanuel Quickley,PG,30.82,CHO,16.75,15.2,15.6,17.166666666666668,18.2,18
20240207_NOP_LAC,02/07/2024,LAC,0,Russell Westbrook,PG,17.77,NOP,11.3,10.8,7.0,15.935483870967742,14.4,4
20240207_CLE_WAS,02/07/2024,WAS,0,Delon Wright,PG,12.6,CLE,4.413793103448276,3.8,4.75,15.890625,11.4,5
20240207_NOP_LAC,02/07/2024,LAC,0,Bones Hyland,PG,0.0,NOP,2.5106382978723403,0.4,0.0,15.935483870967742,14.4,0
20240207_NOP_LAC,02/07/2024,NOP,0,Jose Alvarado,PG,13.38,LAC,6.052631578947368,6.6,3.25,15.375,18.6,7
20240207_ATL_BOS,02/07/2024,BOS,0,Dalano Banton,PG,0.0,ATL,1.12,0.4,3.25,16.140845070422536,27.2,0
