Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,is_OT,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
2024-10-25,8:00p,Chicago Bulls,CHI,133,Milwaukee Bucks,MIL,122,0,Fiserv Forum,0,0,0,0,0
2024-10-25,9:30p,Golden State Warriors,GSW,127,Utah Jazz,UTA,86,0,Delta Center,0,0,0,0,0
2024-10-25,10:00p,Phoenix Suns,PHO,116,Los Angeles Lakers,LAL,123,0,Crypto.com Arena,0,0,0,0,0
2024-10-25,10:00p,New Orleans Pelicans,NOP,105,Portland Trail Blazers,POR,103,0,Moda Center,0,0,0,0,0
2024-10-26,5:00p,Los Angeles Clippers,LAC,109,Denver Nuggets,DEN,104,0,Ball Arena,0,0,0,0,0
2024-10-26,7:00p,Cleveland Cavaliers,CLE,135,Washington Wizards,WAS,116,0,Capital One Arena,1,0,0,0,0
2024-10-26,7:00p,Boston Celtics,BOS,124,Detroit Pistons,DET,118,0,Little Caesars Arena,0,1,0,0,0
2024-10-26,7:00p,Miami Heat,MIA,114,Charlotte Hornets,CHO,106,0,Spectrum Center,0,1,0,0,0
2024-10-26,8:00p,Orlando Magic,ORL,111,Memphis Grizzlies,MEM,124,0,FedEx Forum,1,1,0,0,0
2024-10-26,8:00p,Toronto Raptors,TOR,101,Minnesota Timberwolves,MIN,112,0,Target Center,1,0,0,0,0
2024-10-26,8:00p,Oklahoma City Thunder,OKC,114,Chicago Bulls,CHI,95,0,United Center,0,1,0,0,0
2024-10-26,8:30p,Houston Rockets,HOU,106,San Antonio Spurs,SAS,109,0,Frost Bank Center,1,0,0,0,0
2024-10-26,10:00p,Dallas Mavericks,DAL,102,Phoenix Suns,PHO,114,0,Footprint Center,0,1,0,0,0
2024-10-26,10:30p,Sacramento Kings,SAC,127,Los Angeles Lakers,LAL,131,0,Crypto.com Arena,0,1,0,0,0
2024-10-27,3:30p,Philadelphia 76ers,PHI,118,Indiana Pacers,IND,114,1,Gainbridge Fieldhouse,0,0,0,0,0
2024-10-27,6:00p,New Orleans Pelicans,NOP,103,Portland Trail Blazers,POR,125,0,Moda Center,0,0,0,0,0
2024-10-27,6:00p,Milwaukee Bucks,MIL,102,Brooklyn Nets,BRK,115,0,Barclays Center,0,0,0,0,0
2024-10-27,7:00p,Atlanta Hawks,ATL,104,Oklahoma City Thunder,OKC,128,0,Paycom Center,0,1,0,0,0
2024-10-27,8:30p,Los Angeles Clippers,LAC,112,Golden State Warriors,GSW,104,0,Chase Center,1,0,0,0,0
2024-10-28,7:00p,Indiana Pacers,IND,115,Orlando Magic,ORL,119,0,Kia Center,1,0,0,0,0
2024-10-28,7:30p,Washington Wizards,WAS,121,Atlanta Hawks,ATL,119,0,State Farm Arena,0,1,0,0,0
2024-10-28,7:30p,Milwaukee Bucks,MIL,108,Boston Celtics,BOS,119,0,TD Garden,1,0,0,0,0
2024-10-28,7:30p,Denver Nuggets,DEN,127,Toronto Raptors,TOR,125,1,Scotiabank Arena,0,0,0,0,0
2024-10-28,7:30p,Detroit Pistons,DET,98,Miami Heat,MIA,106,0,Kaseya Center,0,0,0,0,0
2024-10-28,7:30p,Cleveland Cavaliers,CLE,110,New York Knicks,NYK,104,0,Madison Square Garden (IV),0,0,0,0,0
2024-10-28,8:00p,Houston Rockets,HOU,106,San Antonio Spurs,SAS,101,0,Frost Bank Center,0,0,0,0,0
2024-10-28,8:00p,Chicago Bulls,CHI,126,Memphis Grizzlies,MEM,123,0,FedEx Forum,0,0,0,0,0
2024-10-28,8:30p,Utah Jazz,UTA,102,Dallas Mavericks,DAL,110,0,American Airlines Center,0,0,0,0,0
2024-10-28,10:00p,Portland Trail Blazers,POR,98,Sacramento Kings,SAC,111,0,Golden 1 Center,1,0,0,0,0
2024-10-28,10:00p,Los Angeles Lakers,LAL,105,Phoenix Suns,PHO,109,0,Footprint Center,0,0,0,0,0
2024-10-29,7:30p,Denver Nuggets,DEN,144,Brooklyn Nets,BRK,139,1,Barclays Center,1,0,0,0,0
2024-10-29,7:30p,Dallas Mavericks,DAL,120,Minnesota Timberwolves,MIN,114,0,Target Center,1,0,0,0,0
2024-10-29,9:00p,Sacramento Kings,SAC,113,Utah Jazz,UTA,96,0,Delta Center,1,1,0,0,0
2024-10-29,10:00p,New Orleans Pelicans,NOP,106,Golden State Warriors,GSW,124,0,Chase Center,0,0,0,0,0
2024-10-30,7:00p,Detroit Pistons,DET,105,Philadelphia 76ers,PHI,95,0,Wells Fargo Center,0,0,0,0,0
2024-10-30,7:00p,Atlanta Hawks,ATL,120,Washington Wizards,WAS,133,0,Capital One Arena,0,0,0,0,0
2024-10-30,7:00p,Boston Celtics,BOS,132,Indiana Pacers,IND,135,1,Gainbridge Fieldhouse,0,0,0,0,0
2024-10-30,7:00p,Los Angeles Lakers,LAL,110,Cleveland Cavaliers,CLE,134,0,Rocket Arena,0,0,0,0,0
2024-10-30,7:00p,Toronto Raptors,TOR,133,Charlotte Hornets,CHO,138,0,Spectrum Center,0,0,0,0,0
2024-10-30,7:30p,New York Knicks,NYK,116,Miami Heat,MIA,107,0,Kaseya Center,0,0,0,0,0
2024-10-30,8:00p,Orlando Magic,ORL,99,Chicago Bulls,CHI,102,0,United Center,0,0,0,0,0
2024-10-30,8:00p,Brooklyn Nets,BRK,119,Memphis Grizzlies,MEM,106,0,FedEx Forum,1,0,0,0,0
2024-10-30,9:30p,San Antonio Spurs,SAS,93,Oklahoma City Thunder,OKC,105,0,Paycom Center,0,0,0,0,0
2024-10-30,10:00p,New Orleans Pelicans,NOP,89,Golden State Warriors,GSW,104,0,Chase Center,1,1,0,0,0
2024-10-30,10:30p,Portland Trail Blazers,POR,106,Los Angeles Clippers,LAC,105,0,Intuit Dome,0,0,0,0,0
2024-10-31,8:00p,Milwaukee Bucks,MIL,99,Memphis Grizzlies,MEM,122,0,FedEx Forum,0,1,0,0,0
2024-10-31,8:30p,Houston Rockets,HOU,108,Dallas Mavericks,DAL,102,0,American Airlines Center,0,0,0,0,0
2024-10-31,9:00p,San Antonio Spurs,SAS,106,Utah Jazz,UTA,88,0,Delta Center,1,0,0,0,0
2024-10-31,10:30p,Phoenix Suns,PHO,125,Los Angeles Clippers,LAC,119,0,Intuit Dome,0,1,0,0,0
2024-11-01,7:00p,Boston Celtics,BOS,124,Charlotte Hornets,CHO,109,0,Spectrum Center,0,0,0,0,0
2024-11-01,7:00p,Orlando Magic,ORL,109,Cleveland Cavaliers,CLE,120,0,Rocket Arena,0,0,0,0,0
2024-11-01,7:00p,New York Knicks,NYK,128,Detroit Pistons,DET,98,0,Little Caesars Arena,0,0,0,0,0
2024-11-01,7:30p,Sacramento Kings,SAC,123,Atlanta Hawks,ATL,115,0,State Farm Arena,0,0,0,0,0
2024-11-01,7:30p,Chicago Bulls,CHI,112,Brooklyn Nets,BRK,120,0,Barclays Center,0,0,0,0,0
2024-11-01,7:30p,Los Angeles Lakers,LAL,131,Toronto Raptors,TOR,125,0,Scotiabank Arena,0,0,0,0,0
2024-11-01,8:00p,Indiana Pacers,IND,118,New Orleans Pelicans,NOP,125,0,Smoothie King Center,0,0,0,0,0
2024-11-01,9:30p,Denver Nuggets,DEN,116,Minnesota Timberwolves,MIN,119,0,Target Center,0,0,0,0,0
2024-11-01,10:00p,Oklahoma City Thunder,OKC,137,Portland Trail Blazers,POR,114,0,Moda Center,0,0,0,0,0
2024-11-02,6:00p,Boston Celtics,BOS,113,Charlotte Hornets,CHO,103,0,Spectrum Center,1,1,0,0,0
2024-11-02,7:30p,Memphis Grizzlies,MEM,124,Philadelphia 76ers,PHI,107,0,Wells Fargo Center,0,0,0,0,0
2024-11-02,7:30p,Sacramento Kings,SAC,128,Toronto Raptors,TOR,131,1,Scotiabank Arena,1,1,0,0,0
2024-11-02,8:00p,Golden State Warriors,GSW,127,Houston Rockets,HOU,121,1,Toyota Center,0,0,0,0,0
2024-11-02,8:00p,Cleveland Cavaliers,CLE,114,Milwaukee Bucks,MIL,113,0,Fiserv Forum,1,0,0,0,0
2024-11-02,8:00p,Minnesota Timberwolves,MIN,103,San Antonio Spurs,SAS,113,0,Frost Bank Center,1,0,0,0,0
2024-11-02,9:30p,Miami Heat,MIA,118,Washington Wizards,WAS,98,0,Mexico City Arena,0,0,0,0,0
2024-11-02,10:00p,Utah Jazz,UTA,103,Denver Nuggets,DEN,129,0,Ball Arena,0,1,0,0,0
2024-11-02,10:00p,Portland Trail Blazers,POR,97,Phoenix Suns,PHO,103,0,Footprint Center,1,0,0,0,0
2024-11-02,10:30p,Oklahoma City Thunder,OKC,105,Los Angeles Clippers,LAC,92,0,Intuit Dome,1,0,0,0,0
2024-11-03,3:30p,Detroit Pistons,DET,106,Brooklyn Nets,BRK,92,0,Barclays Center,0,0,0,0,0
2024-11-03,7:00p,Atlanta Hawks,ATL,126,New Orleans Pelicans,NOP,111,0,Smoothie King Center,0,0,0,0,0
2024-11-03,7:30p,Orlando Magic,ORL,85,Dallas Mavericks,DAL,108,0,American Airlines Center,0,0,0,0,0
2024-11-04,7:00p,Milwaukee Bucks,MIL,114,Cleveland Cavaliers,CLE,116,0,Rocket Arena,0,0,0,0,0
2024-11-04,7:15p,Golden State Warriors,GSW,125,Washington Wizards,WAS,112,0,Capital One Arena,0,0,0,0,0
2024-11-04,7:30p,Los Angeles Lakers,LAL,103,Detroit Pistons,DET,115,0,Little Caesars Arena,0,1,0,0,0
2024-11-04,7:45p,Boston Celtics,BOS,123,Atlanta Hawks,ATL,93,0,State Farm Arena,0,1,0,0,0
2024-11-04,8:00p,Memphis Grizzlies,MEM,104,Brooklyn Nets,BRK,106,0,Barclays Center,0,1,0,0,0
2024-11-04,8:15p,Sacramento Kings,SAC,111,Miami Heat,MIA,110,0,Kaseya Center,0,0,0,0,0
2024-11-04,8:30p,Utah Jazz,UTA,135,Chicago Bulls,CHI,126,0,United Center,0,0,0,0,0
2024-11-04,8:45p,New York Knicks,NYK,97,Houston Rockets,HOU,109,0,Toyota Center,0,0,0,0,0
2024-11-04,9:00p,Charlotte Hornets,CHO,93,Minnesota Timberwolves,MIN,114,0,Target Center,0,0,0,0,0
2024-11-04,9:15p,Orlando Magic,ORL,86,Oklahoma City Thunder,OKC,102,0,Paycom Center,1,0,0,0,0
2024-11-04,9:30p,Portland Trail Blazers,POR,118,New Orleans Pelicans,NOP,100,0,Smoothie King Center,0,1,0,0,0
2024-11-04,9:45p,Indiana Pacers,IND,134,Dallas Mavericks,DAL,127,0,American Airlines Center,0,1,0,0,0
2024-11-04,10:00p,Toronto Raptors,TOR,119,Denver Nuggets,DEN,121,0,Ball Arena,0,0,0,0,0
2024-11-04,10:15p,Philadelphia 76ers,PHI,116,Phoenix Suns,PHO,118,0,Footprint Center,0,0,0,0,0
2024-11-04,10:30p,San Antonio Spurs,SAS,104,Los Angeles Clippers,LAC,113,0,Intuit Dome,0,0,0,0,0
2024-11-06,7:00p,Detroit Pistons,DET,107,Charlotte Hornets,CHO,108,0,Spectrum Center,0,0,0,0,0
2024-11-06,7:00p,Orlando Magic,ORL,111,Indiana Pacers,IND,118,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-11-06,7:30p,New York Knicks,NYK,116,Atlanta Hawks,ATL,121,0,State Farm Arena,0,0,0,0,0
2024-11-06,7:30p,Golden State Warriors,GSW,118,Boston Celtics,BOS,112,0,TD Garden,0,0,0,0,0
2024-11-06,8:00p,San Antonio Spurs,SAS,100,Houston Rockets,HOU,127,0,Toyota Center,0,0,0,0,0
2024-11-06,8:00p,Los Angeles Lakers,LAL,114,Memphis Grizzlies,MEM,131,0,FedEx Forum,0,0,0,0,0
2024-11-06,8:00p,Cleveland Cavaliers,CLE,131,New Orleans Pelicans,NOP,122,0,Smoothie King Center,0,0,0,0,0
2024-11-06,8:30p,Chicago Bulls,CHI,99,Dallas Mavericks,DAL,119,0,American Airlines Center,0,0,0,0,0
2024-11-06,9:00p,Oklahoma City Thunder,OKC,122,Denver Nuggets,DEN,124,0,Ball Arena,0,0,0,0,0
2024-11-06,9:00p,Miami Heat,MIA,112,Phoenix Suns,PHO,115,0,Footprint Center,0,0,0,0,0
2024-11-06,10:00p,Philadelphia 76ers,PHI,98,Los Angeles Clippers,LAC,110,0,Intuit Dome,0,0,0,0,0
2024-11-06,10:00p,Toronto Raptors,TOR,107,Sacramento Kings,SAC,122,0,Golden 1 Center,0,0,0,0,0
2024-11-07,8:00p,Minnesota Timberwolves,MIN,135,Chicago Bulls,CHI,119,0,United Center,0,1,0,0,0
2024-11-07,8:00p,Utah Jazz,UTA,100,Milwaukee Bucks,MIL,123,0,Fiserv Forum,0,0,0,0,0
2024-11-07,8:00p,Portland Trail Blazers,POR,105,San Antonio Spurs,SAS,118,0,Frost Bank Center,0,1,0,0,0
2024-11-08,7:00p,Indiana Pacers,IND,83,Charlotte Hornets,CHO,103,0,Spectrum Center,0,0,0,0,0
2024-11-08,7:00p,Atlanta Hawks,ATL,121,Detroit Pistons,DET,122,0,Little Caesars Arena,0,0,0,0,0
2024-11-08,7:00p,New Orleans Pelicans,NOP,88,Orlando Magic,ORL,115,0,Kia Center,0,0,0,0,0
2024-11-08,7:30p,Brooklyn Nets,BRK,104,Boston Celtics,BOS,108,1,TD Garden,0,0,0,0,0
2024-11-08,7:30p,Golden State Warriors,GSW,117,Cleveland Cavaliers,CLE,136,0,Rocket Arena,0,0,0,0,0
2024-11-08,7:30p,Phoenix Suns,PHO,114,Dallas Mavericks,DAL,113,0,American Airlines Center,0,0,0,0,0
2024-11-08,7:30p,Milwaukee Bucks,MIL,94,New York Knicks,NYK,116,0,Madison Square Garden (IV),1,0,0,0,0
2024-11-08,8:00p,Washington Wizards,WAS,104,Memphis Grizzlies,MEM,128,0,FedEx Forum,0,0,0,0,0
2024-11-08,8:00p,Houston Rockets,HOU,107,Oklahoma City Thunder,OKC,126,0,Paycom Center,0,0,0,0,0
2024-11-08,9:00p,Miami Heat,MIA,122,Denver Nuggets,DEN,135,0,Ball Arena,0,0,0,0,0
2024-11-08,9:00p,Portland Trail Blazers,POR,102,Minnesota Timberwolves,MIN,127,0,Target Center,1,1,0,0,0
2024-11-08,10:00p,Philadelphia 76ers,PHI,106,Los Angeles Lakers,LAL,116,0,Crypto.com Arena,0,0,0,0,0
2024-11-08,10:00p,Los Angeles Clippers,LAC,107,Sacramento Kings,SAC,98,0,Golden 1 Center,0,0,0,0,0
2024-11-09,5:00p,Utah Jazz,UTA,111,San Antonio Spurs,SAS,110,0,Frost Bank Center,0,0,0,0,0
2024-11-09,7:30p,Chicago Bulls,CHI,125,Atlanta Hawks,ATL,113,0,State Farm Arena,0,1,0,0,0
2024-11-09,7:30p,Brooklyn Nets,BRK,100,Cleveland Cavaliers,CLE,105,0,Rocket Arena,1,1,0,0,0
2024-11-09,10:30p,Toronto Raptors,TOR,103,Los Angeles Clippers,LAC,105,0,Intuit Dome,0,1,0,0,0
2024-11-10,3:00p,Houston Rockets,HOU,101,Detroit Pistons,DET,99,0,Little Caesars Arena,0,0,0,0,0
2024-11-10,3:30p,Boston Celtics,BOS,113,Milwaukee Bucks,MIL,107,0,Fiserv Forum,0,0,0,0,0
2024-11-10,5:00p,New York Knicks,NYK,121,Indiana Pacers,IND,132,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-11-10,6:00p,Washington Wizards,WAS,94,Orlando Magic,ORL,121,0,Kia Center,0,0,0,0,0
2024-11-10,7:00p,Miami Heat,MIA,95,Minnesota Timberwolves,MIN,94,0,Target Center,0,0,0,0,0
2024-11-10,7:00p,Golden State Warriors,GSW,127,Oklahoma City Thunder,OKC,116,0,Paycom Center,0,0,0,0,0
2024-11-10,7:00p,Charlotte Hornets,CHO,105,Philadelphia 76ers,PHI,107,1,Wells Fargo Center,0,0,0,0,0
2024-11-10,8:00p,Dallas Mavericks,DAL,120,Denver Nuggets,DEN,122,0,Ball Arena,0,0,0,0,0
2024-11-10,8:00p,Sacramento Kings,SAC,127,Phoenix Suns,PHO,118,1,Footprint Center,0,0,0,0,0
2024-11-10,9:00p,Memphis Grizzlies,MEM,134,Portland Trail Blazers,POR,89,0,Moda Center,0,0,0,0,0
2024-11-10,9:30p,Toronto Raptors,TOR,103,Los Angeles Lakers,LAL,123,0,Crypto.com Arena,1,0,0,0,0
2024-11-11,8:00p,Cleveland Cavaliers,CLE,119,Chicago Bulls,CHI,113,0,United Center,0,0,0,0,0
2024-11-11,8:00p,Washington Wizards,WAS,92,Houston Rockets,HOU,107,0,Toyota Center,1,1,0,0,0
2024-11-11,8:00p,Brooklyn Nets,BRK,107,New Orleans Pelicans,NOP,105,0,Smoothie King Center,0,0,0,0,0
2024-11-11,8:00p,Los Angeles Clippers,LAC,128,Oklahoma City Thunder,OKC,134,0,Paycom Center,0,1,0,0,0
2024-11-11,8:00p,Sacramento Kings,SAC,96,San Antonio Spurs,SAS,116,0,Frost Bank Center,1,0,0,0,0
2024-11-12,7:00p,Atlanta Hawks,ATL,117,Boston Celtics,BOS,116,0,TD Garden,0,0,1,0,0
2024-11-12,7:00p,Miami Heat,MIA,121,Detroit Pistons,DET,123,1,Little Caesars Arena,0,0,1,0,0
2024-11-12,7:00p,Charlotte Hornets,CHO,89,Orlando Magic,ORL,114,0,Kia Center,0,0,1,0,0
2024-11-12,7:30p,New York Knicks,NYK,111,Philadelphia 76ers,PHI,99,0,Wells Fargo Center,0,0,1,0,0
2024-11-12,8:00p,Toronto Raptors,TOR,85,Milwaukee Bucks,MIL,99,0,Fiserv Forum,0,0,1,0,0
2024-11-12,9:00p,Phoenix Suns,PHO,120,Utah Jazz,UTA,112,0,Delta Center,0,0,1,0,0
2024-11-12,10:00p,Dallas Mavericks,DAL,117,Golden State Warriors,GSW,120,0,Chase Center,0,0,1,0,0
2024-11-12,10:00p,Minnesota Timberwolves,MIN,108,Portland Trail Blazers,POR,122,0,Moda Center,0,0,1,0,0
2024-11-13,7:00p,Indiana Pacers,IND,90,Orlando Magic,ORL,94,0,Kia Center,0,1,0,0,0
2024-11-13,7:30p,Boston Celtics,BOS,139,Brooklyn Nets,BRK,114,0,Barclays Center,1,0,0,0,0
2024-11-13,7:30p,Chicago Bulls,CHI,124,New York Knicks,NYK,123,0,Madison Square Garden (IV),0,1,0,0,0
2024-11-13,7:30p,New Orleans Pelicans,NOP,88,Oklahoma City Thunder,OKC,106,0,Paycom Center,0,0,0,0,0
2024-11-13,7:30p,Cleveland Cavaliers,CLE,114,Philadelphia 76ers,PHI,106,0,Wells Fargo Center,0,1,0,0,0
2024-11-13,8:00p,Los Angeles Clippers,LAC,103,Houston Rockets,HOU,111,0,Toyota Center,0,0,0,0,0
2024-11-13,8:00p,Detroit Pistons,DET,120,Milwaukee Bucks,MIL,127,1,Fiserv Forum,1,1,0,0,0
2024-11-13,8:00p,Washington Wizards,WAS,130,San Antonio Spurs,SAS,139,0,Frost Bank Center,0,0,0,0,0
2024-11-13,10:00p,Memphis Grizzlies,MEM,123,Los Angeles Lakers,LAL,128,0,Crypto.com Arena,0,0,0,0,0
2024-11-13,10:00p,Minnesota Timberwolves,MIN,98,Portland Trail Blazers,POR,106,0,Moda Center,1,1,0,0,0
2024-11-13,10:00p,Phoenix Suns,PHO,104,Sacramento Kings,SAC,127,0,Golden 1 Center,1,0,0,0,0
2024-11-14,9:00p,Dallas Mavericks,DAL,113,Utah Jazz,UTA,115,0,Delta Center,0,0,0,0,0
2024-11-15,7:00p,Miami Heat,MIA,124,Indiana Pacers,IND,111,0,Gainbridge Fieldhouse,0,0,1,0,0
2024-11-15,7:00p,Philadelphia 76ers,PHI,86,Orlando Magic,ORL,98,0,Kia Center,0,0,1,0,0
2024-11-15,7:00p,Detroit Pistons,DET,99,Toronto Raptors,TOR,95,0,Scotiabank Arena,0,0,1,0,0
2024-11-15,7:30p,Washington Wizards,WAS,117,Atlanta Hawks,ATL,129,0,State Farm Arena,0,0,1,0,0
2024-11-15,7:30p,Chicago Bulls,CHI,126,Cleveland Cavaliers,CLE,144,0,Rocket Arena,0,0,1,0,0
2024-11-15,7:30p,Brooklyn Nets,BRK,122,New York Knicks,NYK,124,0,Madison Square Garden (IV),0,0,1,0,0
2024-11-15,7:30p,Los Angeles Lakers,LAL,120,San Antonio Spurs,SAS,115,0,Frost Bank Center,0,0,1,0,0
2024-11-15,8:00p,Los Angeles Clippers,LAC,104,Houston Rockets,HOU,125,0,Toyota Center,0,0,1,0,0
2024-11-15,8:00p,Denver Nuggets,DEN,94,New Orleans Pelicans,NOP,101,0,Smoothie King Center,0,0,1,0,0
2024-11-15,8:00p,Phoenix Suns,PHO,83,Oklahoma City Thunder,OKC,99,0,Paycom Center,0,0,1,0,0
2024-11-15,10:00p,Memphis Grizzlies,MEM,118,Golden State Warriors,GSW,123,0,Chase Center,0,0,1,0,0
2024-11-15,10:00p,Minnesota Timberwolves,MIN,130,Sacramento Kings,SAC,126,1,Golden 1 Center,0,0,1,0,0
2024-11-16,3:00p,Milwaukee Bucks,MIL,114,Charlotte Hornets,CHO,115,0,Spectrum Center,0,0,0,0,0
2024-11-16,8:00p,Toronto Raptors,TOR,123,Boston Celtics,BOS,126,1,TD Garden,1,0,0,0,0
2024-11-16,8:00p,Los Angeles Lakers,LAL,104,New Orleans Pelicans,NOP,99,0,Smoothie King Center,1,1,0,0,0
2024-11-16,8:30p,San Antonio Spurs,SAS,93,Dallas Mavericks,DAL,110,0,American Airlines Center,1,0,0,0,0
2024-11-16,10:00p,Utah Jazz,UTA,117,Sacramento Kings,SAC,121,0,Golden 1 Center,0,1,0,0,0
2024-11-17,3:30p,Phoenix Suns,PHO,117,Minnesota Timberwolves,MIN,120,0,Target Center,0,0,0,0,0
2024-11-17,5:00p,Miami Heat,MIA,110,Indiana Pacers,IND,119,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-11-17,6:00p,Charlotte Hornets,CHO,114,Cleveland Cavaliers,CLE,128,0,Rocket Arena,1,0,0,0,0
2024-11-17,6:00p,Denver Nuggets,DEN,90,Memphis Grizzlies,MEM,105,0,FedEx Forum,0,0,0,0,0
2024-11-17,6:00p,Atlanta Hawks,ATL,110,Portland Trail Blazers,POR,114,0,Moda Center,0,0,0,0,0
2024-11-17,6:00p,Detroit Pistons,DET,124,Washington Wizards,WAS,104,0,Capital One Arena,0,0,0,0,0
2024-11-17,7:00p,Houston Rockets,HOU,143,Chicago Bulls,CHI,107,0,United Center,0,0,0,0,0
2024-11-17,7:00p,Brooklyn Nets,BRK,104,New York Knicks,NYK,114,0,Madison Square Garden (IV),0,0,0,0,0
2024-11-17,7:00p,Dallas Mavericks,DAL,121,Oklahoma City Thunder,OKC,119,0,Paycom Center,1,0,0,0,0
2024-11-17,9:00p,Utah Jazz,UTA,105,Los Angeles Clippers,LAC,116,0,Intuit Dome,1,0,0,0,0
2024-11-18,7:00p,Chicago Bulls,CHI,122,Detroit Pistons,DET,112,0,Little Caesars Arena,1,1,0,0,0
2024-11-18,7:30p,Philadelphia 76ers,PHI,89,Miami Heat,MIA,106,0,Kaseya Center,0,1,0,0,0
2024-11-18,7:30p,Washington Wizards,WAS,106,New York Knicks,NYK,134,0,Madison Square Garden (IV),1,1,0,0,0
2024-11-18,7:30p,Indiana Pacers,IND,119,Toronto Raptors,TOR,130,0,Scotiabank Arena,1,0,0,0,0
2024-11-18,8:00p,Houston Rockets,HOU,100,Milwaukee Bucks,MIL,101,0,Fiserv Forum,1,0,0,0,0
2024-11-18,9:00p,Orlando Magic,ORL,109,Phoenix Suns,PHO,99,0,Footprint Center,0,1,0,0,0
2024-11-18,10:00p,Atlanta Hawks,ATL,109,Sacramento Kings,SAC,108,0,Golden 1 Center,1,0,0,0,0
2024-11-18,10:30p,Golden State Warriors,GSW,99,Los Angeles Clippers,LAC,102,0,Intuit Dome,0,1,0,0,0
2024-11-19,7:00p,Cleveland Cavaliers,CLE,117,Boston Celtics,BOS,120,0,TD Garden,0,0,1,0,0
2024-11-19,7:30p,Charlotte Hornets,CHO,115,Brooklyn Nets,BRK,116,0,Barclays Center,0,0,1,0,0
2024-11-19,8:00p,Denver Nuggets,DEN,122,Memphis Grizzlies,MEM,110,0,FedEx Forum,0,0,1,0,0
2024-11-19,8:30p,New Orleans Pelicans,NOP,91,Dallas Mavericks,DAL,132,0,American Airlines Center,0,0,1,0,0
2024-11-19,9:30p,Oklahoma City Thunder,OKC,104,San Antonio Spurs,SAS,110,0,Frost Bank Center,0,0,1,0,0
2024-11-19,10:30p,Utah Jazz,UTA,118,Los Angeles Lakers,LAL,124,0,Crypto.com Arena,0,0,1,0,0
2024-11-20,7:30p,New Orleans Pelicans,NOP,100,Cleveland Cavaliers,CLE,128,0,Rocket Arena,1,1,0,0,0
